timestamp,scrapeid,type,rank,title,source,publishedDate,timeSince,description,url,,,,,,,,
5/15/2018 21:04,15,Top Trends,4,"Police praise students for one of the best senior…""",CBS News,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.cbsnews.com%2Fnews%2Fpolice-praise-students-for-one-of-the-best-senior-pranks-theyve-seen%2F&h=ATN4590vquTBJT-zNF4k6Iu_pLmU8lz3Kxfz3PFiDqbezXIS7StvmqM3Br2mS8ypE6cewvB719XEQ0CM5,,,,,,,,
5/15/2018 21:04,15,Top Trends,8,Trump meets with GOP senators at the Capitol —…,CBS News,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.cbsnews.com%2Fnews%2Ftrump-meets-with-senators-at-the-capitol-live-updates%2F&h=ATOC2K-zPtvDgJzTW-yreOYwn73nSeJ78N6PGcQqzZiZdh__jzXKnJ3koLa_TJJo_A9ANFA4_AJBdoBQYu01KLcuBOU38VqT,,,,,,,,
5/15/2018 21:04,15,Top Trends,3,Donald Trump is not sorry. Ever.,CNN,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.cnn.com%2F2018%2F05%2F15%2Fpolitics%2Fdonald-trump-apologies%2Findex.html&h=ATN6eexKpzKpA7_Sh2LVsbNEVC_Ysn8YJE7Nm5p0ACUXj07sJghkcjxLGSNyV2GjwpWYPbgjPzKNCQ2r2R0OxnjdpqCKMguPL-mW,,,,,,,,
5/15/2018 21:04,15,Top Trends,7,Trump returns to Walter Reed to visit first lady,CNN,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.cnn.com%2F2018%2F05%2F15%2Fpolitics%2Fpresident-trump-visit-walter-reed-melania-trump%2Findex.html&h=ATPyG1TZMSc1ZTFBljcoekVm_kvk3za_vsI5pjoeRTGAebXxkuh7mjiRapKXTtG4iTq1QlEfb1J,,,,,,,,
5/15/2018 21:04,15,Top Trends,5,Keith Richards stuck a knife in a table to 'get rid' of…,CNN,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.cnn.com%2F2018%2F05%2F15%2Fpolitics%2Frolling-stones-keith-richards-donald-trump%2Findex.html&h=ATP61qDKZVMDdhdXJpEt6E4a61BOFU0CyiprII5SXnmqpVE7cC-UHgir3BES6oY5BAnJ4oJPNp0Nln6m,,,,,,,,
5/15/2018 21:04,15,Top Trends,4,President Trump today: Live updates,CNN,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.cnn.com%2Fpolitics%2Flive-news%2Ftrump-today-05-15-18%2Findex.html&h=ATOVfNLrN76X2tDCdN9VCJxJLpdGrUkn5JsSdimg2F2aMEYrzXOfTvFjTsfuaG_PxJ9vxs5KzSCjm6RTP9vDTFMamTjNQA8GcSLZZTNy8AL,,,,,,,,
5/15/2018 21:04,15,Top Trends,7,Horrified Moviegoers In Cannes Walk Out Of…,www.dailywire.com,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.dailywire.com%2Fnews%2F30640%2Fmass-walkouts-vomitive-torturous-serial-killer-joseph-curl&h=ATNLqQd29msguVKf8SkXBOrQQlrP_bXo-IJNLU-e7j2SEpwEGAWolcpv8QQceIzjq3gxLVgSRCM3OZwLFAD0,,,,,,,,
5/15/2018 21:04,15,Top Trends,8,"Texas, 5 other states sue Purdue Pharma, alleging…",The Dallas Morning News,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.dallasnews.com%2Fnews%2Ftexas-politics%2F2018%2F05%2F15%2Ftexas-5-states-sue-purdue-pharma-alleging-deception-led-opioid-overdose-deaths&h=ATNLthUupttd5sOxw4dTQKq-HZXsZa916zo2e,,,,,,,,
5/15/2018 21:04,15,Top Trends,10,Here's Your Cheat Sheet to Prince Harry & Meghan…,E! News,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.eonline.com%2Fnews%2F934297%2Froyal-wedding-cheat-sheet-what-to-know-about-prince-harry-and-meghan-markle-s-big-day&h=ATNZodTsimznIG5q4usBeOwlBqFWHvj7jIO6tyrrIYIK9L59nbM7foLesu,,,,,,,,
5/15/2018 21:04,15,Top Trends,8,Meghan Markle's Dad Wants to Attend the Royal…,E! News,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.eonline.com%2Fnews%2F935487%2Fmeghan-markle-s-dad-thomas-wants-to-attend-the-royal-wedding-after-all&h=ATMbHBnxH2YxeqOGp9FXBjUH2rPtg-Mo-Ppyex_TYKi9NKibg4OCkZZM7jlVYjet3MS6rVYhm,,,,,,,,
5/15/2018 21:04,15,Top Trends,7,Nikki Bella Reveals She and John Cena Have Only…,E! News,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.eonline.com%2Fshows%2Ftotal_bellas%2Fnews%2F935048%2Fnikki-bella-reveals-she-and-john-cena-have-only-shared-a-bed-30-days-total-since-getting-engaged&h=ATNA5Z8FsPwzG6eR2KB6W5VM,,,,,,,,
5/15/2018 21:04,15,Top Trends,3,‘The House That Jack Built’: This Is What Critics Are…,Highsnobiety,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.highsnobiety.com%2Fp%2Fthe-house-that-jack-built-reviews%2F&h=ATPt4-QYwILG0q4AVK8DtK95MIdMb2BmlyMyoQDg0rCpKEMR4q-AbLfFX2eOpm7TVqCnZuYxfSwZnnha536td3iUJFxqK1DHKaDJOCl0fZsBYS6CaJ,,,,,,,,
5/15/2018 21:04,15,Top Trends,3,The Royal Wedding Drama Around Meghan Markle's…,HuffPost,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.huffingtonpost.com%2Fentry%2Fheres-meghan-markle-and-her-dads-royal-wedding-drama-explained_us_5afb019ce4b044dfffb63b85&h=ATPCYU0eXhp3Ah-PLJQuA_VIaJUCRB-jtHpAtWHQWsp-Aj5Cd2Vsh1,,,,,,,,
5/15/2018 21:04,15,Top Trends,3,Keith Richards Explains How He Got Rid Of Trump…,HuffPost,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.huffingtonpost.com%2Fentry%2Fkeith-richards-donald-trump_us_5afa8518e4b044dfffb56584&h=ATNN15egP8PMB_asOr3KX7dDhFJ3mMUcywbJBO441SOrdHNyjSxlX2k2gkB1vQM1XwUwYiCjSMn0A4NwQ5HJp0qEe,,,,,,,,
5/15/2018 21:04,15,Top Trends,10,People Can't Agree On Whether This Robot Is…,HuffPost,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.huffingtonpost.com%2Fentry%2Fyanny-laurel-bot_us_5afb39cce4b0779345d3bba6&h=ATMlW4dsBJ8pn0f3hA6FyonkPhRFaCGzoPiTAV2n7dcxHiULUfkQxHq41H8RlonoGu0IqxsZFbfLKMzbp9BN8Q-bQ8C2kIHYYavA,,,,,,,,
5/15/2018 21:04,15,Top Trends,7,Keith Richards had the perfect reaction to Donald…,The Independent,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.independent.co.uk%2Farts-entertainment%2Fmusic%2Fnews%2Fkeith-richards-donald-trump-promoter-rolling-stones-steel-wheels-tour-a8352191.html&h=ATOEENikZKyNffP2NEMk71AooBlkq0YZIo,,,,,,,,
5/15/2018 21:04,15,Top Trends,10,Police praise Wis. high school for 'best senior…,KSDK News,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.ksdk.com%2Farticle%2Fnews%2Fpolice-praise-wis-high-school-for-best-senior-prank%2F89-552214331&h=ATNxbjk_bJRGvlAki-Tkz-iF7RaFeas0b3B_ovjSgeun-TjSvdIE76kjsdaIrRAQmgo4xP-crXhhngJ,,,,,,,,
5/15/2018 21:04,15,Top Trends,5,Trump Today: President meets Senate…,MarketWatch,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.marketwatch.com%2Fstory%2Ftrump-today-president-meets-senate-republicans-and-says-cop-killers-deserve-death-penalty-2018-05-15&h=ATPqaTFaFcCe6k7laJLVEB8FYnt6ShL70Nbri90kq_93Sra,,,,,,,,
5/15/2018 21:04,15,Top Trends,10,Rolling Stones star Keith Richards says America…,Daily Mirror,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.mirror.co.uk%2Fnews%2Fpolitics%2Fkeith-richards-says-last-time-12538273&h=ATNFrA9USlaAHQsL84Rf82GpHZlK2W70Ow0-BFV02XTwCDEG_rez-pisjonRuudTQ-qSrxIQLBGDDoufvXRG3gAQ81iB7_I2a5ElWG,,,,,,,,
5/15/2018 21:04,15,Top Trends,5,Wis. Seniors Pull Off Prank So Good Even Police…,NBC Chicago,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.nbcchicago.com%2Fnews%2Flocal%2FWisconsin-Seniors-Pull-Off-Senior-Prank-So-Good-Even-Police-School-District-Applaud-482721551.html&h=ATMv0lrUk7gqbsYrEsWSuG--RSNYG1F-_pWvrVoxe8E,,,,,,,,
5/15/2018 21:04,15,Top Trends,4,Trump gets a pass from Senate Republicans,NBC News,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.nbcnews.com%2Fpolitics%2Fwhite-house%2Ftrump-gets-pass-senate-republicans-n874426&h=ATM0pGDGb7qKdcaOOEzkAoXAouiG5n899TBJ_0PmbcDqE3vH3DikARpLOOfOYlOUraYyjugRF_ftNxh4KtQlwsk4MBKj,,,,,,,,
5/15/2018 21:04,15,Top Trends,5,Newly Uncovered Pages From Anne Frank's Diary…,NPR,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.npr.org%2Fsections%2Fthetwo-way%2F2018%2F05%2F15%2F611320890%2Fnewly-uncovered-pages-from-anne-franks-diary-reveal-risqu-jokes&h=ATPdnLKzR0-HN_9KazVQozj_cZE4WvMUYeopPg1NO0Evv0Y,,,,,,,,
5/15/2018 21:04,15,Top Trends,4,Researchers Uncover Two Hidden Pages in Anne…,The New York Times,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.nytimes.com%2F2018%2F05%2F15%2Fbooks%2Fanne-frank-diary-new-pages.html&h=ATMGic2SjWHi_RhHncj327s8v8JSFG0eEdOBakwSvXySMQFwA_RsJGPNp-5fAMv74a_9jVAjqkw0be4kofUMQ-zFp7EZy0busd0RQt1,,,,,,,,
5/15/2018 21:04,15,Top Trends,8,Yanny or Laurel: Which Do You Hear? You’re Right,The New York Times,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.nytimes.com%2F2018%2F05%2F15%2Fscience%2Fyanny-laurel.html&h=ATPcANViLrMaPdYg6eyptGFa4FOrbeXwS7iiourgD3n3n-ByZaoEkYmVuVJRL5mlYlGCFJQUuEWdp3z4sGnoAMvYQeiWSnj3_pRsOX1DtaWZufedhyw,,,,,,,,
5/15/2018 21:04,15,Top Trends,7,McConnell: White House aide should apologize…,POLITICO,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.politico.com%2Fstory%2F2018%2F05%2F15%2Fmcconnell-mccain-joke-white-house-aide-589037&h=ATPDXEy28jot_95NN_yLGji9f-4pYYY_3ec5huxWV7AAbtXPlME0tJi1JBo1L-vXh6ayHOsJqgvqtYk8xyLZRb9A,,,,,,,,
5/15/2018 21:04,15,Top Trends,8,Nikki Bella Admits She and John Cena Didn't Spend…,www.popsugar.com,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.popsugar.com%2Fnode%2F44845586&h=ATPuOPijIvdYwx9N9NaArp9-txnFhrFNxzYy3yU3rK9-eKmnkI3qTHIK7N9ZmZsCL5T1Y5LG46l4VS9QDYGAgoFMA4IRZSJPyRJpwllxj9JI8ahNCwVWZw,,,,,,,,
5/15/2018 21:04,15,Top Trends,6,Hidden pages in Anne Frank's diary: corny jokes…,Reuters,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.reuters.com%2Farticle%2Fus-netherlands-annefrank%2Fdutch-museums-publish-two-hidden-pages-from-anne-franks-diary-idUSKCN1IG2BM&h=ATNpKPZC8Fq00dHhPolkf2xpPSNanOguKmZEOT7fPEjt9hW,,,,,,,,
5/15/2018 21:04,15,Top Trends,6,U.S. state lawsuits against Purdue Pharma over…,Reuters,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.reuters.com%2Farticle%2Fus-usa-opioids-litigation%2Fu-s-state-attorneys-general-sue-purdue-pharma-over-opioid-epidemic-idUSKCN1IG2WU&h=ATMievQm11_qCYOtkMIDJx8zov_MA37H_BBKv5i3x,,,,,,,,
5/15/2018 21:04,15,Top Trends,5,Tennessee one of six states to sue Purdue Pharma for…,Tennessean,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.tennessean.com%2Fstory%2Fnews%2F2018%2F05%2F15%2Ftennessee-opioid-crisis-lawsuit-purdue-pharma-oxycontin%2F612201002%2F&h=ATO_wlIk6qb68fpy_UoiKVsn6N0Z-NOPqnkTbwyRrpeXfl7vKYOKlp,,,,,,,,
5/15/2018 21:04,15,Top Trends,6,Cannes 2018: The House That Jack Built - First…,www.thelondoneconomic.com,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.thelondoneconomic.com%2Ffilm%2Fcannes-2018-the-house-that-jack-built-first-look-review%2F15%2F05%2F&h=ATNtlUVU13CfARIfRhtL0_8FU-w1qAsCGlvb4CjpuamMJqoxHNvzT-JzjRxRzPNY3JxnN_p2f_,,,,,,,,
5/15/2018 21:04,15,Top Trends,9,Yanny or Laurel? The science behind the audio…,The Verge,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.theverge.com%2F2018%2F5%2F15%2F17358136%2Fyanny-laurel-the-dress-audio-illusion-frequency-sound-perception&h=ATO6OJ3lJOSdiLtB1gBFXZ7AbyWE66K3phkugzRozx_oDkCSUiScKty9hV54rAtKWMP,,,,,,,,
5/15/2018 21:04,15,Top Trends,6,John Cena on relationship with Nikki Bella: ‘I just…,Today Show,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.today.com%2Fvideo%2Fjohn-cena-on-relationship-with-nikki-bella-i-just-wanted-her-to-hear-me-1234147907673&h=ATOEnkrU6Vl5q4RJCw4cLCcDOfjz-ITa2oHeTUOY3gxwOipcTuZPTXLKqftOpK_0vyfz,,,,,,,,
5/15/2018 21:04,15,Top Trends,6,Q&A: What might be going on with Melania Trump's…,USA TODAY,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2F2018%2F05%2F15%2Fmelania-trump-benign-kidney-condition-explainer%2F611606002%2F&h=ATOIS2Eqv4gY7QMfEAo9GKY1m2ahL-DUL1bcvisuCP0CJqHLyejbM6a5mVPqk_Fl,,,,,,,,
5/15/2018 21:04,15,Top Trends,5,'We don't hold back': Nikki and Brie Bella reveal all,USA TODAY,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.usatoday.com%2Fvideos%2Fnews%2Fnation%2F2018%2F05%2F15%2F%27we-don%27t-hold-back%27%3A-nikki-and-brie-bella-reveal-all%2F34935243%2F&h=ATPrd8UgzlAy-JmW-SX-XNbyFFreCcHOt0JOWUSG2,,,,,,,,
5/15/2018 21:04,15,Top Trends,4,Lars von Trier's New Movie Is So Violent 100 People…,VICE,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.vice.com%2Fen_us%2Farticle%2F8xea3p%2Flars-von-triers-new-movie-is-so-violent-100-people-walked-out-at-cannes-vgtrn&h=ATMrUz45qw2bryUrFYQH62_2WTNCnIqYetwm5g3t3Mr99gtnEw4ynyVvKE,,,,,,,,
5/15/2018 21:04,15,Top Trends,10,Researchers uncover jokes about sex in Anne Frank's…,"WGRZ - Channel 2, Buffalo",None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.wgrz.com%2Farticle%2Fnews%2Fnation-world%2Fresearchers-uncover-jokes-about-sex-in-anne-franks-diary%2F507-552328217&h=ATPwV0FBMdyMimIrXX0dEmkmMDd_ZtvYIkgCLEFgKgC_73jKTokThZPloL,,,,,,,,
5/15/2018 21:04,15,Top Trends,5,Walkouts and outrage dog Lars von Trier’s…,Yahoo,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.yahoo.com%2Fentertainment%2Flars-von-trier-house-jack-001925236.html&h=ATN6SMGJ21ERUXatysz_u60lyFv5xwU2U3J8pMYk6jrKfjmhDG3O1IQwVpUFVZfKRgTTi_85JoHsajdeg25-HMnXQIlF3AuvYOV8TrEsu,,,,,,,,
5/15/2018 21:04,15,Top Trends,9,Here’s What President Trump Was Doing While…,Yahoo,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.yahoo.com%2Flifestyle%2Fpresident-trump-doing-while-melania-155212016.html&h=ATMnnTBpliDCSn9enO-dmzTxRPcBPo6fVElUq4bpMhk6je4yqRJWvr-bb-7gMN9vO6Lsy5L3uLm3Anlnky8ODrYfgPjKqpXIkuP,,,,,,,,
5/15/2018 21:04,15,Top Trends,10,"GOP senators lunch with Trump, don't bring up…",Yahoo,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.yahoo.com%2Fnews%2Ftrump-discuss-agendas-over-lunch-senate-gop-040801144--politics.html&h=ATMUMLyj0RDMwhN5gRCin-40F88IMBgeuvb24gFkCQPKq_oi0hWbXGaTnI-B9cntkGWvJGKNJBlLDUwriwnsKM,,,,,,,,
5/15/2018 21:04,15,Top Trends,2,Trump provides updates on first lady Melania Trump…,CBS News,None,None,None,https://www.cbsnews.com/news/trump-provides-updates-on-first-lady-melania-trump-after-medical-procedure/,,,,,,,,
5/15/2018 21:04,15,Top Trends,2,Rolling Stone Keith Richards says America…,CNBC,None,None,None,https://www.cnbc.com/2018/05/15/rolling-stone-keith-richards-america-has-to-get-rid-of-donald-trump.html,,,,,,,,
5/15/2018 21:04,15,Top Trends,2,Yanny or Laurel? The internet is fighting over…,CNET,None,None,None,https://www.cnet.com/news/move-over-the-dress-the-internet-has-a-new-illusion-to-fight-over-yanny-or-laurel/,,,,,,,,
5/15/2018 21:04,15,Top Trends,1,"Who will walk Meghan Markle down the aisle, if not her father?",CNN,"Tuesday, May 15, 2018 at 12:48am",19 hours ago,"Meghan Markle's father, Thomas Markle, has reportedly said he will not attend his daughter's wedding to Prince Harry, prompting speculation…",https://www.cnn.com/2018/05/15/europe/harry-meghan-markle-wedding-challenges-intl/index.html,,,,,,,,
5/15/2018 21:04,15,Top Trends,2,Thomas Markle tells TMZ he cannot attend royal…,CNN,None,None,None,https://www.cnn.com/2018/05/15/europe/royal-wedding-thomas-markle/index.html,,,,,,,,
5/15/2018 21:04,15,Top Trends,1,Nikki Bella Says 'There Is Hope' She'll 'Get Back Together' with John Cena,MSN,"Tuesday, May 15, 2018 at 6:12am",14 hours ago,"Nikki Bella isn’t giving up on her and ex-fiancé, John Cena‘s relationship.",https://www.msn.com/en-us/news/celebrity/nikki-bella-says-there-is-hope-shell-get-back-together-with-john-cena/ar-AAxhPEt,,,,,,,,
5/15/2018 21:04,15,Top Trends,1,Police praise students for 'best senior prank',MSN,"Tuesday, May 15, 2018 at 4:14pm",4 hours ago,"When high school seniors in Cumberland, Wisconsin, executed a clever end-of-the-year prank, the police department couldn't help but applaud…",https://www.msn.com/en-us/news/good-news/police-praise-students-for-best-senior-prank/ar-AAxkvCd,,,,,,,,
5/15/2018 21:04,15,Top Trends,1,GOP senators don't raise McCain in meeting with Trump,MSN,"Tuesday, May 15, 2018 at 2:28pm",6 hours ago,Republican senators didn't raise controversial comments a White House staffer made about GOP Sen. John McCain (Ariz.) during a closed-door…,https://www.msn.com/en-us/news/politics/gop-senators-dont-raise-mccain-in-meeting-with-trump/ar-AAxkg9J,,,,,,,,
5/15/2018 21:04,15,Top Trends,1,Trump: first lady 'doing really well' after kidney procedure,MSN,"Tuesday, May 15, 2018 at 2:13pm",6 hours ago,"President Donald Trump says his wife, Melania, is doing really well"" after a kidney procedure on Monday. Trump has also praised doctors at…""",https://www.msn.com/en-us/news/politics/trump-first-lady-doing-really-well-after-kidney-procedure/ar-AAxhPtU,,,,,,,,
5/15/2018 21:04,15,Top Trends,1,U.S. state lawsuits against Purdue Pharma over opioid epidemic mount,MSN,"Tuesday, May 15, 2018 at 1:39pm",7 hours ago,"Litigation against OxyContin maker Purdue Pharma LP is intensifying as six more U.S. states on Tuesday announced lawsuits, accusing the…",https://www.msn.com/en-us/news/us/us-state-attorneys-general-sue-purdue-pharma-over-opioid-epidemic/ar-AAxkpwQ,,,,,,,,
5/15/2018 21:04,15,Top Trends,1,Dutch museums publish two hidden pages from Anne Frank's diary,MSN,"Tuesday, May 15, 2018 at 2:39pm",6 hours ago,Dutch museums on Tuesday published two pages of Anne Frank's diary that had previously been hidden behind a layer of sticky brown paper.,https://www.msn.com/en-us/news/world/dutch-museums-publish-two-hidden-pages-from-anne-franks-diary/ar-AAxk1ap,,,,,,,,
5/15/2018 21:04,15,Top Trends,2,Anne Frank's 'dirty' jokes found on diary pages she…,The Guardian,None,None,None,https://www.theguardian.com/books/2018/may/15/anne-franks-dirty-jokes-found-diary-pages-covered-brown-paper,,,,,,,,
5/15/2018 21:04,15,Top Trends,1,The House That Jack Built,Time Out London,"Tuesday, May 15, 2018 at 11:42am",9 hours ago,"At a time when the filmmaking world, stirred by the #MeToo and #TimesUp movements, is at least pondering the way female characters…",https://www.timeout.com/london/film/the-house-that-jack-built,,,,,,,,
5/15/2018 21:04,15,Top Trends,1,"Yanny"" or ""Laurel"": the audio clip that’s tearing the internet apart""",Vox,"Tuesday, May 15, 2018 at 3:06pm",5 hours ago,"People say they hear either Yanny"" or ""Laurel"" in this audio clip.""",https://www.vox.com/2018/5/15/17357684/yanny-or-laurel-audio,,,,,,,,
5/15/2018 21:06,15,Politics,2,White Woman Refuses to Obey Cops Who Scold Her…,atlantablackstar.com,None,None,None,http://atlantablackstar.com/2018/05/15/white-woman-refuses-obey-cops-scold-calling-911-black-real-estate-investor-hurry-get/,,,,,,,,
5/15/2018 21:06,15,Politics,2,Trump gives GOP midterm pep talk,The Hill,None,None,None,http://thehill.com/homenews/administration/387882-trump-gives-gop-midterm-pep-talk,,,,,,,,
5/15/2018 21:06,15,Politics,2,Iowa AG refuses to defend state abortion ban,The Hill,None,None,None,http://thehill.com/homenews/state-watch/387820-iowa-ag-refuses-to-defend-state-abortion-ban,,,,,,,,
5/15/2018 21:06,15,Politics,1,Golfer's wife arrested for attacking his mother,ESPN,"Tuesday, May 15, 2018 at 2:49pm",6 hours ago,"Krista Glover, the wife of PGA Tour pro Lucas Glover, was arrested Saturday and released Sunday after allegedly attacking the golfer's…",http://www.espn.com/golf/story/_/id/23513367,,,,,,,,
5/15/2018 21:06,15,Politics,10,PURE LOVE -- Trump Makes Time For Unscheduled…,The Daily Caller,None,None,None,https://l.facebook.com/l.php?u=http%3A%2F%2Fdailycaller.com%2F2018%2F05%2F15%2Ftrump-melania-hospital-photos%2F&h=ATNCWUNvdRHgSe3TOe8WkXL2d3SXzoD6O3urXxvF7Gjz32iDgJoy3vjtxpI7ErN_Mlg-lMkrNbKVpXXi9EJrp3RQg6lLLoDADjcGSqACiWOfncq,,,,,,,,
5/15/2018 21:06,15,Politics,7,"Florida man dies in e-cigarette explosion, police…",FOX6 News Milwaukee,None,None,None,https://l.facebook.com/l.php?u=http%3A%2F%2Ffox6now.com%2F2018%2F05%2F15%2Fflorida-man-dies-in-e-cigarette-explosion-police-say%2F&h=ATPseI7m_hPd4A7kuaY1WxPIV9qrrT15yTjlLvBbLT5bVsrcRX-7OOE5K-sboAA954EmSr6g1yjSNDtbjKYVFaUhr69P,,,,,,,,
5/15/2018 21:06,15,Politics,9,Why Trump Is Suddenly Worried About Saving…,New York Magazine,None,None,None,https://l.facebook.com/l.php?u=http%3A%2F%2Fnymag.com%2Fdaily%2Fintelligencer%2F2018%2F05%2Fwhy-trump-suddenly-wants-to-save-chinese-jobs-6-theories.html&h=ATMg3sluAgrlbAW3OMv3Dlnpti3HuKZOaNoad2Yp5eN5DbjXJsTkZnXu8ExTz2tWWUXZX,,,,,,,,
5/15/2018 21:06,15,Politics,9,PGA star allegedly attacked by wife after terrible round,New York Post,None,None,None,https://l.facebook.com/l.php?u=http%3A%2F%2Fnypost.com%2F2018%2F05%2F15%2Fpga-star-allegedly-attacked-by-wife-after-terrible-round%2F&h=ATMBmb2eFxWHLvLP9bcUooMPRxI4rk6ywy1SVWnDqtGESoMVVKHnGDrzAO7VL8JnVJVKZmTNTYVrWDa0TNGA4DMsh,,,,,,,,
5/15/2018 21:06,15,Politics,8,Donald Trump Says Melania Is Doing 'Really Well' After…,People,None,None,None,https://l.facebook.com/l.php?u=http%3A%2F%2Fpeople.com%2Fpolitics%2Fdonald-trump-says-melania-doing-well-after-kidney-surgery%2F&h=ATMVNLYomd9cirQpcTeGQUdV-U_KQXh9lCG8x45MqsDNoupiLcY0KWlx-MDHgxPfnjelScpXVhMqQ644YAtn8WnbYGO7mt,,,,,,,,
5/15/2018 21:06,15,Politics,10,Golfer Lucas Glover's Wife Allegedly Attacked Him &…,People,None,None,None,https://l.facebook.com/l.php?u=http%3A%2F%2Fpeople.com%2Fsports%2Fgolfer-lucas-glover-wife-allegedly-attacked-him-after-didnt-do-well-tournament%2F&h=ATOZaYfwXaFDH0UbNoHPdGugaUW0AOew8ELPj_FZR_GG62eT5tQwxVVg9uWHUcUlpxnFoGejRbl,,,,,,,,
5/15/2018 21:06,15,Politics,3,Trump visits first lady in hospital for second…,The Hill,None,None,None,https://l.facebook.com/l.php?u=http%3A%2F%2Fthehill.com%2Fhomenews%2Fadministration%2F387826-trump-visits-first-lady-in-hospital-for-second-straight-day&h=ATOi3oHpIWjJVxAN_ycSLxCtmeVEs0vwtd_OK7rTat8iHICfRMsdkWmvLbEAJBSoD2m7Yi,,,,,,,,
5/15/2018 21:06,15,Politics,3,House Dem: Money at the heart of Trump’s…,The Hill,None,None,None,https://l.facebook.com/l.php?u=http%3A%2F%2Fthehill.com%2Fhomenews%2Fhouse%2F387702-house-dem-money-at-the-heart-of-trumps-decisions-on-china-russia-turkey&h=ATOP_7Guj0qOK3QXnfvETauekXX0E1DJs7Ga1kJipME6RXtMPRcaA0hNWaJfxs2MT4u,,,,,,,,
5/15/2018 21:06,15,Politics,4,Pro-Choice Groups in Iowa Filed a Lawsuit to…,TIME,None,None,None,https://l.facebook.com/l.php?u=http%3A%2F%2Ftime.com%2F5278286%2Fiowa-restrictive-abortion-law-challenged%2F&h=ATNYivpTIMfC2EkACMkFokGCSTNa4V_doPioCPzZ9aNF1KD4b3S5xmvToAAxHQa8ewwrng0K8Rco_x4h1Lh-d1D3WJ4Ds2OPDoB3ICQ6oJTSo5GIVY,,,,,,,,
5/15/2018 21:06,15,Politics,10,Abortion-rights groups file lawsuit challenging new…,CBS7 News / KOSA-TV,None,None,None,https://l.facebook.com/l.php?u=http%3A%2F%2Fwww.cbs7.com%2Fcontent%2Fnews%2FAbortion-rights-groups-file-lawsuit-challenging-new-Iowa-abortion-law-482697281.html&h=ATNvRhmF5GM3L5m0dd_zlP6RM3g6_aB8WxlPxHuz2cKth7ln1XNC-sDz9NvlFC,,,,,,,,
5/15/2018 21:06,15,Politics,5,Stephen King slammed for 'cruel' joke about Melania…,Fox News,None,None,None,https://l.facebook.com/l.php?u=http%3A%2F%2Fwww.foxnews.com%2Fentertainment%2F2018%2F05%2F15%2Fstephen-king-slammed-for-cruel-joke-about-melania-trumps-kidney-surgery.html&h=ATPPeTN1XH5vJF8mXoweo6IfrW0X85PfXQMzDvm5mJnpZ6DdHk1,,,,,,,,
