type,title,description,source,rank,scrapeid,timestamp,uniquelink
Science and Technology,Google Assistant,"Google's new Duplex personal assistant sounds human, but it's not",https://www.facebook.com/topic/Google-Assistant/412198698862630?source=whfrt&position=3006&trqid=6554161673598821175&impressionguid=0L7Qy8kWJVxe3ycnn,6,76,5/10/2018 22:34,msn.com
Science and Technology,"Hobart, Tasmania",HOBART LOCKDOWN: City lashed with three months of rain in…,https://www.facebook.com/topic/Hobart-Tasmania/106103692753868?source=whfrt&position=3008&trqid=6554161673598821175&impressionguid=0L7Qy8kWJVxe3ycnn,8,76,5/10/2018 22:34,dailymail.co.uk
Science and Technology,House Intelligence Committee,"House Democrats Release 3,500 Russia-Linked Facebook Ads",https://www.facebook.com/topic/House-Intelligence-Committee/772439709519873?source=whfrt&position=3003&trqid=6554161673598821175&impressionguid=0L7Qy8kWJVxe3ycnn,3,76,5/10/2018 22:34,wired.com
Science and Technology,SpaceX,"SpaceX launch of first block 5"" Falcon 9 rocket scrubbed to Friday""",https://www.facebook.com/topic/SpaceX/105652159469464?source=whfrt&position=3009&trqid=6554161673598821175&impressionguid=0L7Qy8kWJVxe3ycnn,9,76,5/10/2018 22:34,cbsnews.com
Science and Technology,Spotify,Spotify removes R Kelly from playlists due to ‘hateful conduct’ policy,https://www.facebook.com/topic/Spotify/112305882114708?source=whfrt&position=3004&trqid=6554161673598821175&impressionguid=0L7Qy8kWJVxe3ycnn,4,76,5/10/2018 22:34,thehill.com
Science and Technology,US Geological Survey,Volcano observatory warns of further 'explosive eruptions' in…,https://www.facebook.com/topic/US-Geological-Survey/108131545882056?source=whfrt&position=3007&trqid=6554161673598821175&impressionguid=0L7Qy8kWJVxe3ycnn,7,76,5/10/2018 22:34,abcnews.go.com
Science and Technology,William Beaumont Army Medical Center,Doctors Grow New Ear Grown on Soldier's Forearm,https://www.facebook.com/topic/William-Beaumont-Army-Medical-Center/109287569089542?source=whfrt&position=3005&trqid=6554161673598821175&impressionguid=0L7Qy8kWJVxe3ycnn,5,76,5/10/2018 22:34,msn.com
Science and Technology,Apple Inc.,"Apple and Goldman Sachs to partner on credit card, says report",https://www.facebook.com/topic/Apple-Inc/109336685751749?source=whfrt&position=3010&trqid=6554164250620501966&impressionguid=0oSIJO4kQ9YGh6eqG,10,77,5/10/2018 22:44,cnet.com
Science and Technology,Equifax,Equifax Now Says Some Passport Info Was Stolen in Breach,https://www.facebook.com/topic/Equifax/108657352499969?source=whfrt&position=3002&trqid=6554164250620501966&impressionguid=0oSIJO4kQ9YGh6eqG,2,77,5/10/2018 22:44,nbcconnecticut.com
Science and Technology,Federal Communications Commission,Robocaller hit with record $120 million fine,https://www.facebook.com/topic/Federal-Communications-Commission/135815983116090?source=whfrt&position=3001&trqid=6554164250620501966&impressionguid=0oSIJO4kQ9YGh6eqG,1,77,5/10/2018 22:44,cbsnews.com
Science and Technology,Google Assistant,"Google's new Duplex personal assistant sounds human, but it's not",https://www.facebook.com/topic/Google-Assistant/412198698862630?source=whfrt&position=3006&trqid=6554164250620501966&impressionguid=0oSIJO4kQ9YGh6eqG,6,77,5/10/2018 22:44,msn.com
Science and Technology,"Hobart, Tasmania",HOBART LOCKDOWN: City lashed with three months of rain in two hours,https://www.facebook.com/topic/Hobart-Tasmania/106103692753868?source=whfrt&position=3008&trqid=6554164250620501966&impressionguid=0oSIJO4kQ9YGh6eqG,8,77,5/10/2018 22:44,dailymail.co.uk
Science and Technology,House Intelligence Committee,"House Democrats Release 3,500 Russia-Linked Facebook Ads",https://www.facebook.com/topic/House-Intelligence-Committee/772439709519873?source=whfrt&position=3003&trqid=6554164250620501966&impressionguid=0oSIJO4kQ9YGh6eqG,3,77,5/10/2018 22:44,wired.com
Science and Technology,SpaceX,"SpaceX launch of first block 5"" Falcon 9 rocket scrubbed to Friday""",https://www.facebook.com/topic/SpaceX/105652159469464?source=whfrt&position=3009&trqid=6554164250620501966&impressionguid=0oSIJO4kQ9YGh6eqG,9,77,5/10/2018 22:44,cbsnews.com
Science and Technology,Spotify,Spotify removes R Kelly from playlists due to ‘hateful conduct’ policy,https://www.facebook.com/topic/Spotify/112305882114708?source=whfrt&position=3004&trqid=6554164250620501966&impressionguid=0oSIJO4kQ9YGh6eqG,4,77,5/10/2018 22:44,thehill.com
Science and Technology,US Geological Survey,Volcano observatory warns of further 'explosive eruptions' in Hawaii,https://www.facebook.com/topic/US-Geological-Survey/108131545882056?source=whfrt&position=3007&trqid=6554164250620501966&impressionguid=0oSIJO4kQ9YGh6eqG,7,77,5/10/2018 22:44,abcnews.go.com
Science and Technology,William Beaumont Army Medical Center,Doctors Grow New Ear Grown on Soldier's Forearm,https://www.facebook.com/topic/William-Beaumont-Army-Medical-Center/109287569089542?source=whfrt&position=3005&trqid=6554164250620501966&impressionguid=0oSIJO4kQ9YGh6eqG,5,77,5/10/2018 22:44,msn.com
Science and Technology,Apple Inc.,"Apple and Goldman Sachs to partner on credit card, says report",https://www.facebook.com/topic/Apple-Inc/109336685751749?source=whfrt&position=3010&trqid=6554166818940724724&impressionguid=0ShefRG2a6N8W1b2c,10,78,5/10/2018 22:54,cnet.com
Science and Technology,Equifax,Equifax Now Says Some Passport Info Was Stolen in Breach,https://www.facebook.com/topic/Equifax/108657352499969?source=whfrt&position=3002&trqid=6554166818940724724&impressionguid=0ShefRG2a6N8W1b2c,2,78,5/10/2018 22:54,nbcconnecticut.com
Science and Technology,Federal Communications Commission,Robocaller hit with record $120 million fine,https://www.facebook.com/topic/Federal-Communications-Commission/135815983116090?source=whfrt&position=3001&trqid=6554166818940724724&impressionguid=0ShefRG2a6N8W1b2c,1,78,5/10/2018 22:54,cbsnews.com
Science and Technology,Google Assistant,"Google's new Duplex personal assistant sounds human, but it's not",https://www.facebook.com/topic/Google-Assistant/412198698862630?source=whfrt&position=3006&trqid=6554166818940724724&impressionguid=0ShefRG2a6N8W1b2c,6,78,5/10/2018 22:54,msn.com
Science and Technology,"Hobart, Tasmania",HOBART LOCKDOWN: City lashed with three months of rain in two hours,https://www.facebook.com/topic/Hobart-Tasmania/106103692753868?source=whfrt&position=3008&trqid=6554166818940724724&impressionguid=0ShefRG2a6N8W1b2c,8,78,5/10/2018 22:54,dailymail.co.uk
Science and Technology,House Intelligence Committee,"House Democrats Release 3,500 Russia-Linked Facebook Ads",https://www.facebook.com/topic/House-Intelligence-Committee/772439709519873?source=whfrt&position=3003&trqid=6554166818940724724&impressionguid=0ShefRG2a6N8W1b2c,3,78,5/10/2018 22:54,wired.com
Science and Technology,SpaceX,"SpaceX launch of first block 5"" Falcon 9 rocket scrubbed to Friday""",https://www.facebook.com/topic/SpaceX/105652159469464?source=whfrt&position=3009&trqid=6554166818940724724&impressionguid=0ShefRG2a6N8W1b2c,9,78,5/10/2018 22:54,cbsnews.com
Science and Technology,Spotify,Spotify removes R Kelly from playlists due to ‘hateful conduct’ policy,https://www.facebook.com/topic/Spotify/112305882114708?source=whfrt&position=3004&trqid=6554166818940724724&impressionguid=0ShefRG2a6N8W1b2c,4,78,5/10/2018 22:54,thehill.com
Science and Technology,US Geological Survey,Volcano observatory warns of further 'explosive eruptions' in Hawaii,https://www.facebook.com/topic/US-Geological-Survey/108131545882056?source=whfrt&position=3007&trqid=6554166818940724724&impressionguid=0ShefRG2a6N8W1b2c,7,78,5/10/2018 22:54,abcnews.go.com
Science and Technology,William Beaumont Army Medical Center,Doctors Grow New Ear Grown on Soldier's Forearm,https://www.facebook.com/topic/William-Beaumont-Army-Medical-Center/109287569089542?source=whfrt&position=3005&trqid=6554166818940724724&impressionguid=0ShefRG2a6N8W1b2c,5,78,5/10/2018 22:54,msn.com
Science and Technology,Apple Inc.,"Apple and Goldman Sachs to partner on credit card, says report",https://www.facebook.com/topic/Apple-Inc/109336685751749?source=whfrt&position=3010&trqid=6554179708171301945&impressionguid=0iBaLPnD22dNIOQsw,10,79,5/10/2018 23:44,cnet.com
Science and Technology,Equifax,Equifax Now Says Some Passport Info Was Stolen in Breach,https://www.facebook.com/topic/Equifax/108657352499969?source=whfrt&position=3003&trqid=6554179708171301945&impressionguid=0iBaLPnD22dNIOQsw,3,79,5/10/2018 23:44,nbcconnecticut.com
Science and Technology,Federal Communications Commission,Robocaller hit with record $120 million fine,https://www.facebook.com/topic/Federal-Communications-Commission/135815983116090?source=whfrt&position=3001&trqid=6554179708171301945&impressionguid=0iBaLPnD22dNIOQsw,1,79,5/10/2018 23:44,cbsnews.com
Science and Technology,Google Assistant,"Google's new Duplex personal assistant sounds human, but it's not",https://www.facebook.com/topic/Google-Assistant/412198698862630?source=whfrt&position=3006&trqid=6554179708171301945&impressionguid=0iBaLPnD22dNIOQsw,6,79,5/10/2018 23:44,msn.com
Science and Technology,"Hobart, Tasmania",HOBART LOCKDOWN: City lashed with three months of rain in two hours,https://www.facebook.com/topic/Hobart-Tasmania/106103692753868?source=whfrt&position=3008&trqid=6554179708171301945&impressionguid=0iBaLPnD22dNIOQsw,8,79,5/10/2018 23:44,dailymail.co.uk
Science and Technology,House Intelligence Committee,"House Democrats Release 3,500 Russia-Linked Facebook Ads",https://www.facebook.com/topic/House-Intelligence-Committee/772439709519873?source=whfrt&position=3002&trqid=6554179708171301945&impressionguid=0iBaLPnD22dNIOQsw,2,79,5/10/2018 23:44,wired.com
Science and Technology,SpaceX,"SpaceX launch of first block 5"" Falcon 9 rocket scrubbed to Friday""",https://www.facebook.com/topic/SpaceX/105652159469464?source=whfrt&position=3009&trqid=6554179708171301945&impressionguid=0iBaLPnD22dNIOQsw,9,79,5/10/2018 23:44,cbsnews.com
Science and Technology,Spotify,Spotify removes R Kelly from playlists due to ‘hateful conduct’ policy,https://www.facebook.com/topic/Spotify/112305882114708?source=whfrt&position=3004&trqid=6554179708171301945&impressionguid=0iBaLPnD22dNIOQsw,4,79,5/10/2018 23:44,thehill.com
Science and Technology,US Geological Survey,Volcano observatory warns of further 'explosive eruptions' in Hawaii,https://www.facebook.com/topic/US-Geological-Survey/108131545882056?source=whfrt&position=3007&trqid=6554179708171301945&impressionguid=0iBaLPnD22dNIOQsw,7,79,5/10/2018 23:44,abcnews.go.com
Science and Technology,William Beaumont Army Medical Center,Doctors Grow New Ear Grown on Soldier's Forearm,https://www.facebook.com/topic/William-Beaumont-Army-Medical-Center/109287569089542?source=whfrt&position=3005&trqid=6554179708171301945&impressionguid=0iBaLPnD22dNIOQsw,5,79,5/10/2018 23:44,msn.com
Science and Technology,Apple Inc.,"Apple and Goldman Sachs to partner on credit card, says report",https://www.facebook.com/topic/Apple-Inc/109336685751749?source=whfrt&position=3010&trqid=6554182285147890792&impressionguid=0SyFxVcSOmfndAnmx,10,80,5/10/2018 23:54,cnet.com
Science and Technology,Equifax,Equifax Now Says Some Passport Info Was Stolen in Breach,https://www.facebook.com/topic/Equifax/108657352499969?source=whfrt&position=3003&trqid=6554182285147890792&impressionguid=0SyFxVcSOmfndAnmx,3,80,5/10/2018 23:54,nbcconnecticut.com
Science and Technology,Federal Communications Commission,Robocaller hit with record $120 million fine,https://www.facebook.com/topic/Federal-Communications-Commission/135815983116090?source=whfrt&position=3001&trqid=6554182285147890792&impressionguid=0SyFxVcSOmfndAnmx,1,80,5/10/2018 23:54,cbsnews.com
Science and Technology,Google Assistant,"Google's new Duplex personal assistant sounds human, but it's not",https://www.facebook.com/topic/Google-Assistant/412198698862630?source=whfrt&position=3006&trqid=6554182285147890792&impressionguid=0SyFxVcSOmfndAnmx,6,80,5/10/2018 23:54,msn.com
Science and Technology,"Hobart, Tasmania",HOBART LOCKDOWN: City lashed with three months of rain in two hours,https://www.facebook.com/topic/Hobart-Tasmania/106103692753868?source=whfrt&position=3008&trqid=6554182285147890792&impressionguid=0SyFxVcSOmfndAnmx,8,80,5/10/2018 23:54,dailymail.co.uk
Science and Technology,House Intelligence Committee,"House Democrats Release 3,500 Russia-Linked Facebook Ads",https://www.facebook.com/topic/House-Intelligence-Committee/772439709519873?source=whfrt&position=3002&trqid=6554182285147890792&impressionguid=0SyFxVcSOmfndAnmx,2,80,5/10/2018 23:54,wired.com
Science and Technology,SpaceX,"SpaceX launch of first block 5"" Falcon 9 rocket scrubbed to Friday""",https://www.facebook.com/topic/SpaceX/105652159469464?source=whfrt&position=3009&trqid=6554182285147890792&impressionguid=0SyFxVcSOmfndAnmx,9,80,5/10/2018 23:54,cbsnews.com
Science and Technology,Spotify,Spotify removes R Kelly from playlists due to ‘hateful conduct’ policy,https://www.facebook.com/topic/Spotify/112305882114708?source=whfrt&position=3004&trqid=6554182285147890792&impressionguid=0SyFxVcSOmfndAnmx,4,80,5/10/2018 23:54,thehill.com
Science and Technology,US Geological Survey,Volcano observatory warns of further 'explosive eruptions' in Hawaii,https://www.facebook.com/topic/US-Geological-Survey/108131545882056?source=whfrt&position=3007&trqid=6554182285147890792&impressionguid=0SyFxVcSOmfndAnmx,7,80,5/10/2018 23:54,abcnews.go.com
Science and Technology,William Beaumont Army Medical Center,Doctors Grow New Ear Grown on Soldier's Forearm,https://www.facebook.com/topic/William-Beaumont-Army-Medical-Center/109287569089542?source=whfrt&position=3005&trqid=6554182285147890792&impressionguid=0SyFxVcSOmfndAnmx,5,80,5/10/2018 23:54,msn.com
Science and Technology,Apple Inc.,"Apple and Goldman Sachs to partner on credit card, says report",https://www.facebook.com/topic/Apple-Inc/109336685751749?source=whfrt&position=3010&trqid=6554184857948753737&impressionguid=0UqXNwkX9oTMltJ6m,10,81,5/11/2018 0:04,cnet.com
Science and Technology,Equifax,Equifax Now Says Some Passport Info Was Stolen in Breach,https://www.facebook.com/topic/Equifax/108657352499969?source=whfrt&position=3004&trqid=6554184857948753737&impressionguid=0UqXNwkX9oTMltJ6m,4,81,5/11/2018 0:04,nbcconnecticut.com
Science and Technology,Federal Communications Commission,Robocaller hit with record $120 million fine,https://www.facebook.com/topic/Federal-Communications-Commission/135815983116090?source=whfrt&position=3001&trqid=6554184857948753737&impressionguid=0UqXNwkX9oTMltJ6m,1,81,5/11/2018 0:04,cbsnews.com
Science and Technology,Google Assistant,"Google's new Duplex personal assistant sounds human, but it's not",https://www.facebook.com/topic/Google-Assistant/412198698862630?source=whfrt&position=3006&trqid=6554184857948753737&impressionguid=0UqXNwkX9oTMltJ6m,6,81,5/11/2018 0:04,msn.com
Science and Technology,"Hobart, Tasmania",HOBART LOCKDOWN: City lashed with three months of rain in two hours,https://www.facebook.com/topic/Hobart-Tasmania/106103692753868?source=whfrt&position=3008&trqid=6554184857948753737&impressionguid=0UqXNwkX9oTMltJ6m,8,81,5/11/2018 0:04,dailymail.co.uk
Science and Technology,House Intelligence Committee,"House Democrats Release 3,500 Russia-Linked Facebook Ads",https://www.facebook.com/topic/House-Intelligence-Committee/772439709519873?source=whfrt&position=3002&trqid=6554184857948753737&impressionguid=0UqXNwkX9oTMltJ6m,2,81,5/11/2018 0:04,wired.com
Science and Technology,SpaceX,"SpaceX launch of first block 5"" Falcon 9 rocket scrubbed to Friday""",https://www.facebook.com/topic/SpaceX/105652159469464?source=whfrt&position=3009&trqid=6554184857948753737&impressionguid=0UqXNwkX9oTMltJ6m,9,81,5/11/2018 0:04,cbsnews.com
Science and Technology,Spotify,Spotify removes R Kelly from playlists due to ‘hateful conduct’ policy,https://www.facebook.com/topic/Spotify/112305882114708?source=whfrt&position=3003&trqid=6554184857948753737&impressionguid=0UqXNwkX9oTMltJ6m,3,81,5/11/2018 0:04,thehill.com
Science and Technology,US Geological Survey,Volcano observatory warns of further 'explosive eruptions' in Hawaii,https://www.facebook.com/topic/US-Geological-Survey/108131545882056?source=whfrt&position=3007&trqid=6554184857948753737&impressionguid=0UqXNwkX9oTMltJ6m,7,81,5/11/2018 0:04,abcnews.go.com
