Category,Title,Description,TrendLink,Ranking,ScrapeID,TS
Politics,Israelâ€“Gaza Barrier,Israel closes Gaza border crossing damaged by Palestinians,https://www.facebook.com/topic/IsraelGaza-Barrier/143286939022003?source=whfrt&position=1003&trqid=6554956603518740140&impressionguid=0lNLvx4N3EgtQ7WwL,3,66,"66	""2018-05-13 01:59:30"""
Politics,Joe Donnelly,Donnelly announces support for Trump's CIA pick Gina Haspel,https://www.facebook.com/topic/Joe-Donnelly/107799802575988?source=whfrt&position=1002&trqid=6554956603518740140&impressionguid=0lNLvx4N3EgtQ7WwL,2,66,"66	""2018-05-13 01:59:30"""
Politics,London,TUC march for 'new deal' for workers draws thousands in London,https://www.facebook.com/topic/London/104209366281077?source=whfrt&position=1009&trqid=6554956603518740140&impressionguid=0lNLvx4N3EgtQ7WwL,9,66,"66	""2018-05-13 01:59:30"""
Politics,Mark D. Boughton,Analysis: What GOP Governor Candidates Are Fighting For Before Votes Are Cast,https://www.facebook.com/topic/Mark-D-Boughton/210177858992960?source=whfrt&position=1008&trqid=6554956603518740140&impressionguid=0lNLvx4N3EgtQ7WwL,8,66,"66	""2018-05-13 01:59:30"""
Politics,Narendra Modi,Polls suggest Modi's BJP may be leading party in India's Karnataka,https://www.facebook.com/topic/Narendra-Modi/108606272497562?source=whfrt&position=1006&trqid=6554956603518740140&impressionguid=0lNLvx4N3EgtQ7WwL,6,66,"66	""2018-05-13 01:59:30"""
Politics,Nawaz Sharif,Ex-Pakistan PM Nawaz Sharif admits his nation could have prevented 26/11 Mumbai attacks,https://www.facebook.com/topic/Nawaz-Sharif/1469808086567736?source=whfrt&position=1004&trqid=6554956603518740140&impressionguid=0lNLvx4N3EgtQ7WwL,4,66,"66	""2018-05-13 01:59:30"""
Politics,"New South Wales, Australia",Is this the end of the plastic driverâ€™s licence? A new digital ID system using a smartphone app is set to make traditional cards a thing of the past,https://www.facebook.com/topic/New-South-Wales-Australia/106111859420953?source=whfrt&position=1005&trqid=6554956603518740140&impressionguid=0lNLvx4N3EgtQ7WwL,5,66,"66	""2018-05-13 01:59:30"""
Politics,Rudy Giuliani,Rudy Giuliani says Trump 'denied' AT&T merger,https://www.facebook.com/topic/Rudy-Giuliani/105619959472103?source=whfrt&position=1001&trqid=6554956603518740140&impressionguid=0lNLvx4N3EgtQ7WwL,1,66,"66	""2018-05-13 01:59:30"""
Science and Technology,Boston Dynamics,"Robot dogs are now scaling stairs, and they might show up in society next year",https://www.facebook.com/topic/Boston-Dynamics/132574620113368?source=whfrt&position=3002&trqid=6554956603438654431&impressionguid=0m2zyeUPDWxsNJ4wq,2,66,"66	""2018-05-13 01:59:32"""
Science and Technology,Cardi B,Cardi B Deletes Her Instagram Account After Responding to Azealia Banks' Insults,https://www.facebook.com/topic/Cardi-B/170124049752438?source=whfrt&position=3004&trqid=6554956603438654431&impressionguid=0m2zyeUPDWxsNJ4wq,4,66,"66	""2018-05-13 01:59:32"""
Science and Technology,NASA Mars Helicopter Scout,"NASA to fly helicopter on Mars, marking an interplanetary first",https://www.facebook.com/topic/NASA-Mars-Helicopter-Scout/103086076398533?source=whfrt&position=3003&trqid=6554956603438654431&impressionguid=0m2zyeUPDWxsNJ4wq,3,66,"66	""2018-05-13 01:59:32"""
Science and Technology,"New South Wales, Australia",Is this the end of the plastic driverâ€™s licence? A new digital ID system using a smartphone app is set to make traditional cards a thing of the past,https://www.facebook.com/topic/New-South-Wales-Australia/106111859420953?source=whfrt&position=3005&trqid=6554956603438654431&impressionguid=0m2zyeUPDWxsNJ4wq,5,66,"66	""2018-05-13 01:59:32"""
Science and Technology,Rudy Giuliani,Rudy Giuliani says Trump 'denied' AT&T merger,https://www.facebook.com/topic/Rudy-Giuliani/105619959472103?source=whfrt&position=3001&trqid=6554956603438654431&impressionguid=0m2zyeUPDWxsNJ4wq,1,66,"66	""2018-05-13 01:59:32"""
Science and Technology,World Horse Welfare,Nan shocked by unwanted horse delivery after granddaughter orders pony online,https://www.facebook.com/topic/World-Horse-Welfare/109503792402640?source=whfrt&position=3006&trqid=6554956603438654431&impressionguid=0m2zyeUPDWxsNJ4wq,6,66,"66	""2018-05-13 01:59:32"""
Sports,Atlanta Braves vs. Miami Marlins,"Jarlin Garcia, Drew Steckenrider can't silence Braves as Marlins lose",https://www.facebook.com/topic/Atlanta-Braves-vs-Miami-Marlins/113457311998170?source=whfrt&position=4008&trqid=6554956603424851510&impressionguid=0kiCixDlhr04sC4y3,8,66,"66	""2018-05-13 01:59:35"""
Sports,Baltimore Orioles vs. Tampa Bay Rays,"Baltimore Orioles 6, Tampa Bay Rays 3",https://www.facebook.com/topic/Baltimore-Orioles-vs-Tampa-Bay-Rays/109641882395003?source=whfrt&position=4005&trqid=6554956603424851510&impressionguid=0kiCixDlhr04sC4y3,5,66,"66	""2018-05-13 01:59:35"""
Sports,Celta de Vigo vs. Real Madrid,Real Madrid 6 Celta Vigo 0: Brilliant Bale inspires rout,https://www.facebook.com/topic/Celta-de-Vigo-vs-Real-Madrid/113312422012569?source=whfrt&position=4007&trqid=6554956603424851510&impressionguid=0kiCixDlhr04sC4y3,7,66,"66	""2018-05-13 01:59:35"""
Sports,Dominic Thiem,Dominic Thiem Beats Kevin Anderson to Reach Madrid Open Final,https://www.facebook.com/topic/Dominic-Thiem/133176126721595?source=whfrt&position=4004&trqid=6554956603424851510&impressionguid=0kiCixDlhr04sC4y3,4,66,"66	""2018-05-13 01:59:35"""
Sports,Elizeu Zaleski dos Santos,Elizeu Zaleski dos Santos KOâ€™s Sean Strickland | HIGHTLIGHT | UFC 224 (VIDEO),https://www.facebook.com/topic/Elizeu-Zaleski-dos-Santos/178782072162607?source=whfrt&position=4002&trqid=6554956603424851510&impressionguid=0kiCixDlhr04sC4y3,2,66,"66	""2018-05-13 01:59:35"""
Sports,George Hill,Cavaliers' George Hill misses practice to attend his college graduation,https://www.facebook.com/topic/George-Hill/109570679069713?source=whfrt&position=4006&trqid=6554956603424851510&impressionguid=0kiCixDlhr04sC4y3,6,66,"66	""2018-05-13 01:59:35"""
Sports,Liverpool vs. Brighton & Hove Albion,Liverpool v Brighton & Hove Albion,https://www.facebook.com/topic/Liverpool-vs-Brighton-Hove-Albion/108150919205383?source=whfrt&position=4009&trqid=6554956603424851510&impressionguid=0kiCixDlhr04sC4y3,9,66,"66	""2018-05-13 01:59:35"""
Sports,Lyoto Machida vs. Vitor Belfort,Vitor Belfort knocked out by Lyoto Machida during final career fight at UFC 224,https://www.facebook.com/topic/Lyoto-Machida-vs-Vitor-Belfort/112621235421106?source=whfrt&position=4001&trqid=6554956603424851510&impressionguid=0kiCixDlhr04sC4y3,1,66,"66	""2018-05-13 01:59:35"""
Sports,Soldier Field,Potential Propane Tank Explosion Reported at Soldier Field: Police,https://www.facebook.com/topic/Soldier-Field/109317749088022?source=whfrt&position=4010&trqid=6554956603424851510&impressionguid=0kiCixDlhr04sC4y3,10,66,"66	""2018-05-13 01:59:35"""
Sports,Vasyl Lomachenko vs. Jorge Linares,Vasiliy Lomachenko TKOs Jorge Linares to become fastest three-division boxing champion,https://www.facebook.com/topic/Vasyl-Lomachenko-vs-Jorge-Linares/103796029659399?source=whfrt&position=4003&trqid=6554956603424851510&impressionguid=0kiCixDlhr04sC4y3,3,66,"66	""2018-05-13 01:59:35"""
Entertainment,Amy Schumer,Amy Schumer Pokes Fun at the Struggle of Being a Bridesmaid inâ€¦,https://www.facebook.com/topic/Amy-Schumer/107951945899782?source=whfrt&position=5009&trqid=6554956603512518380&impressionguid=0kgTNsckb0CMvfncM,9,66,"66	""2018-05-13 01:59:38"""
Entertainment,Avengers: Infinity War,Here's Who Died Off Screen In 'Avengers: Infinity War',https://www.facebook.com/topic/Avengers-Infinity-War/110068432378616?source=whfrt&position=5004&trqid=6554956603512518380&impressionguid=0kgTNsckb0CMvfncM,4,66,"66	""2018-05-13 01:59:38"""
Entertainment,Brooklyn Nine-Nine,Brooklyn Nine-Nine saved after outcry,https://www.facebook.com/topic/Brooklyn-Nine-Nine/505390409540531?source=whfrt&position=5010&trqid=6554956603512518380&impressionguid=0kgTNsckb0CMvfncM,10,66,"66	""2018-05-13 01:59:38"""
Entertainment,Cardi B,Cardi B Deletes Her Instagram Account After Responding to Azealiaâ€¦,https://www.facebook.com/topic/Cardi-B/170124049752438?source=whfrt&position=5007&trqid=6554956603512518380&impressionguid=0kgTNsckb0CMvfncM,7,66,"66	""2018-05-13 01:59:38"""
Entertainment,Elizabeth II,Queen Gives Instrument of Consent to Harry and Meghan's Marriage,https://www.facebook.com/topic/Elizabeth-II/108316205868488?source=whfrt&position=5002&trqid=6554956603512518380&impressionguid=0kgTNsckb0CMvfncM,2,66,"66	""2018-05-13 01:59:38"""
Entertainment,Eurovision Song Contest,Stage invader interrupts SuRie performance,https://www.facebook.com/topic/Eurovision-Song-Contest/105514969480877?source=whfrt&position=5003&trqid=6554956603512518380&impressionguid=0kgTNsckb0CMvfncM,3,66,"66	""2018-05-13 01:59:38"""
Entertainment,KhloÃ© Kardashian,Khloe Kardashian shares first video of baby True,https://www.facebook.com/topic/Khlo%C3%A9-Kardashian/299054633541321?source=whfrt&position=5005&trqid=6554956603512518380&impressionguid=0kgTNsckb0CMvfncM,5,66,"66	""2018-05-13 01:59:38"""
Entertainment,Kylie Jenner,Kylie Jenner Hot Bodyguard Tim Chung Denies He Is Stormiâ€™sâ€¦,https://www.facebook.com/topic/Kylie-Jenner/108566385841741?source=whfrt&position=5006&trqid=6554956603512518380&impressionguid=0kgTNsckb0CMvfncM,6,66,"66	""2018-05-13 01:59:38"""
Entertainment,Ms. Marvel,Ms. Marvel Might Be Coming to the Marvel Cinematic Universe,https://www.facebook.com/topic/Ms-Marvel/471203919665546?source=whfrt&position=5008&trqid=6554956603512518380&impressionguid=0kgTNsckb0CMvfncM,8,66,"66	""2018-05-13 01:59:38"""
Entertainment,Netta Barzilai,Netta Barzilai wins 2018 Eurovision Song Contest for Israel,https://www.facebook.com/topic/Netta-Barzilai/111943465489166?source=whfrt&position=5001&trqid=6554956603512518380&impressionguid=0kgTNsckb0CMvfncM,1,66,"66	""2018-05-13 01:59:38"""
Top Trends,Boston Dynamics,"Robot dogs are now scaling stairs, and they might show up in society next year",https://www.facebook.com/topic/Boston-Dynamics/132574620113368?source=whrt&position=9&trqid=6554959180470207897&impressionguid=0LAre6vlvWnidNwhc,9,67,"67	""2018-05-13 02:09:26"""
Top Trends,"Decatur, Georgia",Chemicals sicken police officers at Georgia motel where dead body was found,https://www.facebook.com/topic/Decatur-Georgia/113998391943532?source=whrt&position=6&trqid=6554959180470207897&impressionguid=0LAre6vlvWnidNwhc,6,67,"67	""2018-05-13 02:09:26"""
Top Trends,Israelâ€“Gaza Barrier,Israeli air strikes destroy Hamas militant tunnel in northern Gaza,https://www.facebook.com/topic/IsraelGaza-Barrier/143286939022003?source=whrt&position=5&trqid=6554959180470207897&impressionguid=0LAre6vlvWnidNwhc,5,67,"67	""2018-05-13 02:09:26"""
Top Trends,Joe Donnelly,Trump CIA nominee Gina Haspel picks up support from second Democrat,https://www.facebook.com/topic/Joe-Donnelly/107799802575988?source=whrt&position=4&trqid=6554959180470207897&impressionguid=0LAre6vlvWnidNwhc,4,67,"67	""2018-05-13 02:09:26"""
Top Trends,Lyoto Machida vs. Vitor Belfort,Vitor Belfort knocked out by Lyoto Machida during final career fight atâ€¦,https://www.facebook.com/topic/Lyoto-Machida-vs-Vitor-Belfort/112621235421106?source=whfrt&position=1&trqid=6554959171763817599&impressionguid=0LAre6vlvWnidNwhc,1,67,"67	""2018-05-13 02:09:26"""
Top Trends,Nawaz Sharif,Ex-Pakistan PM Nawaz Sharif admits his nation could have prevented 26/11 Mumbai attacks,https://www.facebook.com/topic/Nawaz-Sharif/1469808086567736?source=whrt&position=7&trqid=6554959180470207897&impressionguid=0LAre6vlvWnidNwhc,7,67,"67	""2018-05-13 02:09:26"""
Top Trends,Netta Barzilai,Netta Barzilai wins 2018 Eurovision Song Contest for Israel,https://www.facebook.com/topic/Netta-Barzilai/111943465489166?source=whfrt&position=2&trqid=6554959171763817599&impressionguid=0LAre6vlvWnidNwhc,2,67,"67	""2018-05-13 02:09:26"""
Top Trends,"Oakland, California",Woman Calls Police On Black Family For BBQing At A Lake In Oakland,https://www.facebook.com/topic/Oakland-California/108363292521622?source=whrt&position=8&trqid=6554959180470207897&impressionguid=0LAre6vlvWnidNwhc,8,67,"67	""2018-05-13 02:09:26"""
Top Trends,"Paris, France",Paris stabbings that killed one investigated as terror attack,https://www.facebook.com/topic/Paris-France/129083423800364?source=whfrt&position=3&trqid=6554959171763817599&impressionguid=0LAre6vlvWnidNwhc,3,67,"67	""2018-05-13 02:09:26"""
Top Trends,Rose Acre Farms,Salmonella sickens nearly three dozen people following recall of more than 200 million eggs,https://www.facebook.com/topic/Rose-Acre-Farms/103125019727168?source=whrt&position=10&trqid=6554959180470207897&impressionguid=0LAre6vlvWnidNwhc,10,67,"67	""2018-05-13 02:09:26"""
Politics,"Embassy of the United States, Islamabad",Pakistan blocks US diplomat from leaving country: reports,https://www.facebook.com/topic/Embassy-of-the-United-States-Islamabad/112700402075258?source=whfrt&position=1006&trqid=6554959180373228664&impressionguid=0hQgG4LFpWo5yBYz6,6,67,"67	""2018-05-13 02:09:29"""
Politics,Israelâ€“Gaza Barrier,Israeli air strikes destroy Hamas militant tunnel in northern Gaza,https://www.facebook.com/topic/IsraelGaza-Barrier/143286939022003?source=whfrt&position=1002&trqid=6554959180373228664&impressionguid=0hQgG4LFpWo5yBYz6,2,67,"67	""2018-05-13 02:09:29"""
Politics,Joe Donnelly,Trump CIA nominee Gina Haspel picks up support from secondâ€¦,https://www.facebook.com/topic/Joe-Donnelly/107799802575988?source=whfrt&position=1001&trqid=6554959180373228664&impressionguid=0hQgG4LFpWo5yBYz6,1,67,"67	""2018-05-13 02:09:29"""
Politics,London,TUC march for 'new deal' for workers draws thousands in London,https://www.facebook.com/topic/London/104209366281077?source=whfrt&position=1008&trqid=6554959180373228664&impressionguid=0hQgG4LFpWo5yBYz6,8,67,"67	""2018-05-13 02:09:29"""
Politics,Mark D. Boughton,Analysis: What GOP Governor Candidates Are Fighting Forâ€¦,https://www.facebook.com/topic/Mark-D-Boughton/210177858992960?source=whfrt&position=1007&trqid=6554959180373228664&impressionguid=0hQgG4LFpWo5yBYz6,7,67,"67	""2018-05-13 02:09:29"""
Politics,Narendra Modi,Polls suggest Modi's BJP may be leading party in India's Karnataka,https://www.facebook.com/topic/Narendra-Modi/108606272497562?source=whfrt&position=1005&trqid=6554959180373228664&impressionguid=0hQgG4LFpWo5yBYz6,5,67,"67	""2018-05-13 02:09:29"""
Politics,Nawaz Sharif,Ex-Pakistan PM Nawaz Sharif admits his nation could haveâ€¦,https://www.facebook.com/topic/Nawaz-Sharif/1469808086567736?source=whfrt&position=1003&trqid=6554959180373228664&impressionguid=0hQgG4LFpWo5yBYz6,3,67,"67	""2018-05-13 02:09:29"""
Politics,"New South Wales, Australia",Is this the end of the plastic driverâ€™s licence? A new digital ID system using aâ€¦,https://www.facebook.com/topic/New-South-Wales-Australia/106111859420953?source=whfrt&position=1004&trqid=6554959180373228664&impressionguid=0hQgG4LFpWo5yBYz6,4,67,"67	""2018-05-13 02:09:29"""
Science and Technology,Boston Dynamics,"Robot dogs are now scaling stairs, and they might show up in society next year",https://www.facebook.com/topic/Boston-Dynamics/132574620113368?source=whfrt&position=3001&trqid=6554959180458181183&impressionguid=0Wsg9kuaD3Mjvd8Dz,1,67,"67	""2018-05-13 02:09:32"""
Science and Technology,Cardi B,Cardi B Deletes Her Instagram Account After Responding to Azealia Banks' Insults,https://www.facebook.com/topic/Cardi-B/170124049752438?source=whfrt&position=3003&trqid=6554959180458181183&impressionguid=0Wsg9kuaD3Mjvd8Dz,3,67,"67	""2018-05-13 02:09:32"""
Science and Technology,NASA Mars Helicopter Scout,NASA plans to send mini-helicopter to Mars,https://www.facebook.com/topic/NASA-Mars-Helicopter-Scout/103086076398533?source=whfrt&position=3002&trqid=6554959180458181183&impressionguid=0Wsg9kuaD3Mjvd8Dz,2,67,"67	""2018-05-13 02:09:32"""
Science and Technology,"New South Wales, Australia",Is this the end of the plastic driverâ€™s licence? A new digital ID system using a smartphone app is set to make traditional cards a thing of the past,https://www.facebook.com/topic/New-South-Wales-Australia/106111859420953?source=whfrt&position=3004&trqid=6554959180458181183&impressionguid=0Wsg9kuaD3Mjvd8Dz,4,67,"67	""2018-05-13 02:09:32"""
Science and Technology,World Horse Welfare,Nan shocked by unwanted horse delivery after granddaughter orders pony online,https://www.facebook.com/topic/World-Horse-Welfare/109503792402640?source=whfrt&position=3005&trqid=6554959180458181183&impressionguid=0Wsg9kuaD3Mjvd8Dz,5,67,"67	""2018-05-13 02:09:32"""
Sports,Atlanta Braves vs. Miami Marlins,"Jarlin Garcia, Drew Steckenrider can't silence Braves as Marlins lose",https://www.facebook.com/topic/Atlanta-Braves-vs-Miami-Marlins/113457311998170?source=whfrt&position=4008&trqid=6554959180303720074&impressionguid=0z9ZC5Z8szxGmTwaN,8,67,"67	""2018-05-13 02:09:35"""
Sports,Baltimore Orioles vs. Tampa Bay Rays,"Baltimore Orioles 6, Tampa Bay Rays 3",https://www.facebook.com/topic/Baltimore-Orioles-vs-Tampa-Bay-Rays/109641882395003?source=whfrt&position=4005&trqid=6554959180303720074&impressionguid=0z9ZC5Z8szxGmTwaN,5,67,"67	""2018-05-13 02:09:35"""
Sports,Celta de Vigo vs. Real Madrid,Real Madrid 6 Celta Vigo 0: Brilliant Bale inspires rout,https://www.facebook.com/topic/Celta-de-Vigo-vs-Real-Madrid/113312422012569?source=whfrt&position=4007&trqid=6554959180303720074&impressionguid=0z9ZC5Z8szxGmTwaN,7,67,"67	""2018-05-13 02:09:35"""
Sports,Dominic Thiem,Dominic Thiem Beats Kevin Anderson to Reach Madrid Open Final,https://www.facebook.com/topic/Dominic-Thiem/133176126721595?source=whfrt&position=4004&trqid=6554959180303720074&impressionguid=0z9ZC5Z8szxGmTwaN,4,67,"67	""2018-05-13 02:09:35"""
Sports,Elizeu Zaleski dos Santos,Elizeu Zaleski dos Santos KOâ€™s Sean Strickland | HIGHTLIGHT | UFC 224 (VIDEO),https://www.facebook.com/topic/Elizeu-Zaleski-dos-Santos/178782072162607?source=whfrt&position=4002&trqid=6554959180303720074&impressionguid=0z9ZC5Z8szxGmTwaN,2,67,"67	""2018-05-13 02:09:35"""
Sports,George Hill,Cavaliers' George Hill misses practice to attend his college graduation,https://www.facebook.com/topic/George-Hill/109570679069713?source=whfrt&position=4006&trqid=6554959180303720074&impressionguid=0z9ZC5Z8szxGmTwaN,6,67,"67	""2018-05-13 02:09:35"""
