type,title,description,source,trendlink,rank,scrapeid,timestamp
Top Trends,Donald Trump,Trump wants to cut Children Health Insurance Spending,msn.com,https://www.facebook.com/topic/Donald-Trump/108176935877308?source=whrt&position=8&trqid=6553400150251318951&impressionguid=0WDfTcKYYcVFkDNj6,8,13,2018-05-08T21:19:41.677680
Top Trends,"Orangeburg County, South Carolina","Mom, 2 children die after striking alligator on South Carolina interstate, authorities say",msn.com,https://www.facebook.com/topic/Orangeburg-County-South-Carolina/113173275360051?source=whrt&position=9&trqid=6553400150251318951&impressionguid=0WDfTcKYYcVFkDNj6,9,13,2018-05-08T21:19:41.677680
Top Trends,Uber,Uber reveals its latest ‘flying car’ prototype for aerial taxi service,msn.com,https://www.facebook.com/topic/Uber/176794885724034?source=whrt&position=10&trqid=6553400150251318951&impressionguid=0WDfTcKYYcVFkDNj6,10,13,2018-05-08T21:19:41.677680
Politics,Michael Cohen,Firm Tied to Russian Oligarch Made Payments to Michael Cohen,msn.com,https://www.facebook.com/topic/Michael-Cohen/109747645711336?source=whfrt&position=1001&trqid=6553400150140711254&impressionguid=0IwSbVCsk3YbpOPtq,1,13,2018-05-08T21:19:45.212049
Politics,Greg Pence,Pence’s brother wins House GOP primary in Indiana,thehill.com,https://www.facebook.com/topic/Greg-Pence/113945188616109?source=whfrt&position=1002&trqid=6553400150140711254&impressionguid=0IwSbVCsk3YbpOPtq,2,13,2018-05-08T21:19:45.212049
Politics,Eric Schneiderman,Attorney General Eric Schneiderman resigns,msn.com,https://www.facebook.com/topic/Eric-Schneiderman/106474146055885?source=whfrt&position=1003&trqid=6553400150140711254&impressionguid=0IwSbVCsk3YbpOPtq,3,13,2018-05-08T21:19:45.212049
Politics,"Damascus, Syria",Israel Launches Air Strike On Iran Base Near Damascus,zerohedge.com,https://www.facebook.com/topic/Damascus-Syria/104167112952079?source=whfrt&position=1004&trqid=6553400150140711254&impressionguid=0IwSbVCsk3YbpOPtq,4,13,2018-05-08T21:19:45.212049
Politics,Donald Trump,Trump wants to cut Children Health Insurance Spending,msn.com,https://www.facebook.com/topic/Donald-Trump/108176935877308?source=whfrt&position=1005&trqid=6553400150140711254&impressionguid=0IwSbVCsk3YbpOPtq,5,13,2018-05-08T21:19:45.212049
Politics,Seattle City Council,Wide range of Seattle businesses speak out against head tax proposal,seattletimes.com,https://www.facebook.com/topic/Seattle-City-Council/1771549883083604?source=whfrt&position=1006&trqid=6553400150140711254&impressionguid=0IwSbVCsk3YbpOPtq,6,13,2018-05-08T21:19:45.212049
Politics,George Deukmejian,"George Deukmejian, Former California Governor, Dies",nbclosangeles.com,https://www.facebook.com/topic/George-Deukmejian/107509132612435?source=whfrt&position=1007&trqid=6553400150140711254&impressionguid=0IwSbVCsk3YbpOPtq,7,13,2018-05-08T21:19:45.212049
Politics,Oliver North,Retired Marine Lt. Col. Oliver North is named president of the NRA,stripes.com,https://www.facebook.com/topic/Oliver-North/103722076332497?source=whfrt&position=1008&trqid=6553400150140711254&impressionguid=0IwSbVCsk3YbpOPtq,8,13,2018-05-08T21:19:45.212049
Politics,Scott Pruitt,White House aides telling Trump to fire Pruitt: report,thehill.com,https://www.facebook.com/topic/Scott-Pruitt/137241299688053?source=whfrt&position=1009&trqid=6553400150140711254&impressionguid=0IwSbVCsk3YbpOPtq,9,13,2018-05-08T21:19:45.212049
Politics,Cyberwarfare by Russia,"Report: Russians Posed as ISIS Hackers, Threatened U.S. Military Wives",thedailybeast.com,https://www.facebook.com/topic/Cyberwarfare-by-Russia/111818422168340?source=whfrt&position=1010&trqid=6553400150140711254&impressionguid=0IwSbVCsk3YbpOPtq,10,13,2018-05-08T21:19:45.212049
Science and Technology,Android P,Android blatantly copies the iPhone X navigation gestures,social.techcrunch.com,https://www.facebook.com/topic/Android-P/112145925469595?source=whfrt&position=3001&trqid=6553400150092341028&impressionguid=0n7c4z49A259lGwvo,1,13,2018-05-08T21:19:48.694254
Science and Technology,Uber,Uber reveals its latest ‘flying car’ prototype for aerial taxi service,msn.com,https://www.facebook.com/topic/Uber/176794885724034?source=whfrt&position=3002&trqid=6553400150092341028&impressionguid=0n7c4z49A259lGwvo,2,13,2018-05-08T21:19:48.694254
Science and Technology,Google I/O,Google I/O 2018: Watch the keynote live right here,androidauthority.com,https://www.facebook.com/topic/Google-IO/412198698862630?source=whfrt&position=3003&trqid=6553400150092341028&impressionguid=0n7c4z49A259lGwvo,3,13,2018-05-08T21:19:48.694254
Science and Technology,Facebook,Facebook undergoes a huge executive reshuffle,social.techcrunch.com,https://www.facebook.com/topic/Facebook/254174568100078?source=whfrt&position=3004&trqid=6553400150092341028&impressionguid=0n7c4z49A259lGwvo,4,13,2018-05-08T21:19:48.694254
Science and Technology,Google Lens,Google Lens gets integrated into the camera app,cnet.com,https://www.facebook.com/topic/Google-Lens/136016036574138?source=whfrt&position=3005&trqid=6553400150092341028&impressionguid=0n7c4z49A259lGwvo,5,13,2018-05-08T21:19:48.694254
Science and Technology,Microsoft,Microsoft Is Integrating Windows 10 with Your Phone,uk.news.yahoo.com,https://www.facebook.com/topic/Microsoft/410090409075523?source=whfrt&position=3006&trqid=6553400150092341028&impressionguid=0n7c4z49A259lGwvo,6,13,2018-05-08T21:19:48.694254
Science and Technology,Cyberwarfare by Russia,"Report: Russians Posed as ISIS Hackers, Threatened U.S.…",thedailybeast.com,https://www.facebook.com/topic/Cyberwarfare-by-Russia/111818422168340?source=whfrt&position=3007&trqid=6553400150092341028&impressionguid=0n7c4z49A259lGwvo,7,13,2018-05-08T21:19:48.694254
Science and Technology,Ireland,Facebook Introduces Tools to Curb Foreign Meddling in Irish Abortion…,nytimes.com,https://www.facebook.com/topic/Ireland/1454186178172239?source=whfrt&position=3008&trqid=6553400150092341028&impressionguid=0n7c4z49A259lGwvo,8,13,2018-05-08T21:19:48.694254
Science and Technology,Gboard,Google adds Morse code input to Gboard,social.techcrunch.com,https://www.facebook.com/topic/Gboard/1634821950167456?source=whfrt&position=3009&trqid=6553400150092341028&impressionguid=0n7c4z49A259lGwvo,9,13,2018-05-08T21:19:48.694254
Science and Technology,Insurance Institute for Highway Safety,"Pedestrian deaths soar 46 percent, insurance group finds",washingtonpost.com,https://www.facebook.com/topic/Insurance-Institute-for-Highway-Safety/104282612941744?source=whfrt&position=3010&trqid=6553400150092341028&impressionguid=0n7c4z49A259lGwvo,10,13,2018-05-08T21:19:48.694254
Sports,Ohio State Buckeyes Football,Burrow leaving Ohio St. as graduate transfer,espn.com,https://www.facebook.com/topic/Ohio-State-Buckeyes-Football/105544726146813?source=whfrt&position=4001&trqid=6553400154422841860&impressionguid=0ECc2huzdMiHkvnie,1,13,2018-05-08T21:19:52.242477
Sports,Matt Harvey,"Reds land Harvey, send Mesoraco, cash to Mets",espn.com,https://www.facebook.com/topic/Matt-Harvey/169890506388904?source=whfrt&position=4002&trqid=6553400154422841860&impressionguid=0ECc2huzdMiHkvnie,2,13,2018-05-08T21:19:52.242477
Sports,Dana White,Dana White: UFC Working on Georges St-Pierre vs. Nate Diaz Fight,bleacherreport.com,https://www.facebook.com/topic/Dana-White/107711482584963?source=whfrt&position=4003&trqid=6553400154422841860&impressionguid=0ECc2huzdMiHkvnie,3,13,2018-05-08T21:19:52.242477
Sports,New York Yankees vs. Boston Red Sox,The Yankees-Red Sox rivalry is back: The Red Sox perspective,sbnation.com,https://www.facebook.com/topic/New-York-Yankees-vs-Boston-Red-Sox/113224035357723?source=whfrt&position=4004&trqid=6553400154422841860&impressionguid=0ECc2huzdMiHkvnie,4,13,2018-05-08T21:19:52.242477
Sports,Roberto Osuna,Blue Jays closer Roberto Osuna charged with assault by Toronto police,msn.com,https://www.facebook.com/topic/Roberto-Osuna/112394542107177?source=whfrt&position=4005&trqid=6553400154422841860&impressionguid=0ECc2huzdMiHkvnie,5,13,2018-05-08T21:19:52.242477
Sports,Mark Ingram Jr.,"Mark Ingram suspended, Saints leading rusher out first four games of 2018 season",cbssports.com,https://www.facebook.com/topic/Mark-Ingram-Jr/220383794673142?source=whfrt&position=4006&trqid=6553400154422841860&impressionguid=0ECc2huzdMiHkvnie,6,13,2018-05-08T21:19:52.242477
Sports,Kurt Warner,Warner talked to NFL coach about playing in 2018,msn.com,https://www.facebook.com/topic/Kurt-Warner/104116819624590?source=whfrt&position=4007&trqid=6553400154422841860&impressionguid=0ECc2huzdMiHkvnie,7,13,2018-05-08T21:19:52.242477
Sports,ESPN+,"UFC, ESPN+ reach multiyear deal for live fights",espn.com,https://www.facebook.com/topic/ESPN/106094522755603?source=whfrt&position=4008&trqid=6553400154422841860&impressionguid=0ECc2huzdMiHkvnie,8,13,2018-05-08T21:19:52.242477
Sports,Johnny Manziel,Johnny Manziel Hospitalized After Reaction to Medication,bleacherreport.com,https://www.facebook.com/topic/Johnny-Manziel/109430072417331?source=whfrt&position=4009&trqid=6553400154422841860&impressionguid=0ECc2huzdMiHkvnie,9,13,2018-05-08T21:19:52.242477
Sports,Charlotte Hornets,James Borrego Reportedly Finalizing Contract to Become Hornets' Head Coach,bleacherreport.com,https://www.facebook.com/topic/Charlotte-Hornets/1497493953801988?source=whfrt&position=4010&trqid=6553400154422841860&impressionguid=0ECc2huzdMiHkvnie,10,13,2018-05-08T21:19:52.242477
Entertainment,Bill & Ted,Keanu Reeves and Alex Winter Reteaming for 'Bill & Ted 3',hollywoodreporter.com,https://www.facebook.com/topic/Bill-Ted/106012472763750?source=whfrt&position=5001&trqid=6553400154427348226&impressionguid=0H2gM3ojhO6hiICKQ,1,13,2018-05-08T21:19:55.964501
Entertainment,Clayne Crawford,'Lethal Weapon' Star Clayne Crawford Out as Producers Scramble to Recast,msn.com,https://www.facebook.com/topic/Clayne-Crawford/103077369731888?source=whfrt&position=5002&trqid=6553400154427348226&impressionguid=0H2gM3ojhO6hiICKQ,2,13,2018-05-08T21:19:55.964501
Entertainment,Fortnite,How Fortnite’s Avengers Infinity Gauntlet Mode Works,gamerant.com,https://www.facebook.com/topic/Fortnite/353688017990996?source=whfrt&position=5003&trqid=6553400154427348226&impressionguid=0H2gM3ojhO6hiICKQ,3,13,2018-05-08T21:19:55.964501
Entertainment,Cate Blanchett,Blanchett hopes for Cannes equality,bbc.com,https://www.facebook.com/topic/Cate-Blanchett/1415797305301487?source=whfrt&position=5004&trqid=6553400154427348226&impressionguid=0H2gM3ojhO6hiICKQ,4,13,2018-05-08T21:19:55.964501
Entertainment,Donald Glover,How Childish Gambino’s ‘This Is America’ Indicts and…,thedailybeast.com,https://www.facebook.com/topic/Donald-Glover/1829392170627205?source=whfrt&position=5005&trqid=6553400154427348226&impressionguid=0H2gM3ojhO6hiICKQ,5,13,2018-05-08T21:19:55.964501
Entertainment,ESPN+,"UFC, ESPN+ reach multiyear deal for live fights",espn.com,https://www.facebook.com/topic/ESPN/106094522755603?source=whfrt&position=5006&trqid=6553400154427348226&impressionguid=0H2gM3ojhO6hiICKQ,6,13,2018-05-08T21:19:55.964501
Entertainment,Mamma Mia! Here We Go Again,Watch the Final Trailer For 'Mamma Mia! Here We Go Again',billboard.com,https://www.facebook.com/topic/Mamma-Mia-Here-We-Go-Again/112473052098577?source=whfrt&position=5007&trqid=6553400154427348226&impressionguid=0H2gM3ojhO6hiICKQ,7,13,2018-05-08T21:19:55.964501
Entertainment,MoviePass,MoviePass owner says he’s ‘not worried’ about dwindling cash,nypost.com,https://www.facebook.com/topic/MoviePass/105639186137162?source=whfrt&position=5008&trqid=6553400154427348226&impressionguid=0H2gM3ojhO6hiICKQ,8,13,2018-05-08T21:19:55.964501
Entertainment,13 Reasons Why,13 Reasons Why Season 2 Trailer Is Here & Full of Drama,eonline.com,https://www.facebook.com/topic/13-Reasons-Why/112329598792564?source=whfrt&position=5009&trqid=6553400154427348226&impressionguid=0H2gM3ojhO6hiICKQ,9,13,2018-05-08T21:19:55.964501
Entertainment,Prince,Prince's Turks & Caicos Mansion to Be Auctioned,nbcchicago.com,https://www.facebook.com/topic/Prince/113037262044476?source=whfrt&position=5010&trqid=6553400154427348226&impressionguid=0H2gM3ojhO6hiICKQ,10,13,2018-05-08T21:19:55.964501
Top Trends,Ohio Secretary of State,Ohio Voters Pass Gerrymandering Reform Measure,huffingtonpost.com,https://www.facebook.com/topic/Ohio-Secretary-of-State/109409769084807?source=whfrt&position=1&trqid=6553402718700730088&impressionguid=0PYlPQMatHNSozvcq,1,14,2018-05-08T21:29:42.152248
Top Trends,James Paxton,James Paxton throws sixth no-hitter in Mariners history in win…,cbssports.com,https://www.facebook.com/topic/James-Paxton/103764252995992?source=whfrt&position=2&trqid=6553402718700730088&impressionguid=0PYlPQMatHNSozvcq,2,14,2018-05-08T21:29:42.152248
Top Trends,Michael Cohen,Firm Tied to Russian Oligarch Made Payments to Michael Cohen,msn.com,https://www.facebook.com/topic/Michael-Cohen/109747645711336?source=whfrt&position=3&trqid=6553402718700730088&impressionguid=0PYlPQMatHNSozvcq,3,14,2018-05-08T21:29:42.152248
Top Trends,Eric Schneiderman,Attorney General Eric Schneiderman resigns,msn.com,https://www.facebook.com/topic/Eric-Schneiderman/106474146055885?source=whrt&position=4&trqid=6553402731530272385&impressionguid=0PYlPQMatHNSozvcq,4,14,2018-05-08T21:29:42.152248
Top Trends,Greg Pence,Pence’s brother wins House GOP primary in Indiana,thehill.com,https://www.facebook.com/topic/Greg-Pence/113945188616109?source=whrt&position=5&trqid=6553402731530272385&impressionguid=0PYlPQMatHNSozvcq,5,14,2018-05-08T21:29:42.152248
Top Trends,Bill & Ted,Keanu Reeves and Alex Winter Reteaming for 'Bill & Ted 3',hollywoodreporter.com,https://www.facebook.com/topic/Bill-Ted/106012472763750?source=whrt&position=6&trqid=6553402731530272385&impressionguid=0PYlPQMatHNSozvcq,6,14,2018-05-08T21:29:42.152248
Top Trends,"Damascus, Syria",Israel Launches Air Strike On Iran Base Near Damascus,zerohedge.com,https://www.facebook.com/topic/Damascus-Syria/104167112952079?source=whrt&position=7&trqid=6553402731530272385&impressionguid=0PYlPQMatHNSozvcq,7,14,2018-05-08T21:29:42.152248
Top Trends,Android P,Android blatantly copies the iPhone X navigation gestures,social.techcrunch.com,https://www.facebook.com/topic/Android-P/112145925469595?source=whrt&position=8&trqid=6553402731530272385&impressionguid=0PYlPQMatHNSozvcq,8,14,2018-05-08T21:29:42.152248
Top Trends,Donald Trump,Trump wants to cut Children Health Insurance Spending,msn.com,https://www.facebook.com/topic/Donald-Trump/108176935877308?source=whrt&position=9&trqid=6553402731530272385&impressionguid=0PYlPQMatHNSozvcq,9,14,2018-05-08T21:29:42.152248
Top Trends,"Orangeburg County, South Carolina","Mom, 2 children die after striking alligator on South Carolina interstate,…",msn.com,https://www.facebook.com/topic/Orangeburg-County-South-Carolina/113173275360051?source=whrt&position=10&trqid=6553402731530272385&impressionguid=0PYlPQMatHNSozvcq,10,14,2018-05-08T21:29:42.152248
Politics,Ohio Secretary of State,Ohio Voters Pass Gerrymandering Reform Measure,huffingtonpost.com,https://www.facebook.com/topic/Ohio-Secretary-of-State/109409769084807?source=whfrt&position=1001&trqid=6553402727270450898&impressionguid=0oB83v7aqZ6ws9u0x,1,14,2018-05-08T21:29:45.582757
Politics,Michael Cohen,Firm Tied to Russian Oligarch Made Payments to Michael Cohen,msn.com,https://www.facebook.com/topic/Michael-Cohen/109747645711336?source=whfrt&position=1002&trqid=6553402727270450898&impressionguid=0oB83v7aqZ6ws9u0x,2,14,2018-05-08T21:29:45.582757
Politics,Eric Schneiderman,Attorney General Eric Schneiderman resigns,msn.com,https://www.facebook.com/topic/Eric-Schneiderman/106474146055885?source=whfrt&position=1003&trqid=6553402727270450898&impressionguid=0oB83v7aqZ6ws9u0x,3,14,2018-05-08T21:29:45.582757
Politics,Greg Pence,Pence’s brother wins House GOP primary in Indiana,thehill.com,https://www.facebook.com/topic/Greg-Pence/113945188616109?source=whfrt&position=1004&trqid=6553402727270450898&impressionguid=0oB83v7aqZ6ws9u0x,4,14,2018-05-08T21:29:45.582757
Politics,"Damascus, Syria",Israel Launches Air Strike On Iran Base Near Damascus,zerohedge.com,https://www.facebook.com/topic/Damascus-Syria/104167112952079?source=whfrt&position=1005&trqid=6553402727270450898&impressionguid=0oB83v7aqZ6ws9u0x,5,14,2018-05-08T21:29:45.582757
Politics,Donald Trump,Trump wants to cut Children Health Insurance Spending,msn.com,https://www.facebook.com/topic/Donald-Trump/108176935877308?source=whfrt&position=1006&trqid=6553402727270450898&impressionguid=0oB83v7aqZ6ws9u0x,6,14,2018-05-08T21:29:45.582757
Politics,George Deukmejian,"George Deukmejian, Former California Governor, Dies",nbclosangeles.com,https://www.facebook.com/topic/George-Deukmejian/107509132612435?source=whfrt&position=1007&trqid=6553402727270450898&impressionguid=0oB83v7aqZ6ws9u0x,7,14,2018-05-08T21:29:45.582757
Politics,Seattle City Council,Not just an ‘Amazon tax’: Some Seattle businesses join…,seattletimes.com,https://www.facebook.com/topic/Seattle-City-Council/1771549883083604?source=whfrt&position=1008&trqid=6553402727270450898&impressionguid=0oB83v7aqZ6ws9u0x,8,14,2018-05-08T21:29:45.582757
Politics,Oliver North,Retired Marine Lt. Col. Oliver North is named president of the NRA,stripes.com,https://www.facebook.com/topic/Oliver-North/103722076332497?source=whfrt&position=1009&trqid=6553402727270450898&impressionguid=0oB83v7aqZ6ws9u0x,9,14,2018-05-08T21:29:45.582757
Politics,Scott Pruitt,White House aides telling Trump to fire Pruitt: report,thehill.com,https://www.facebook.com/topic/Scott-Pruitt/137241299688053?source=whfrt&position=1010&trqid=6553402727270450898&impressionguid=0oB83v7aqZ6ws9u0x,10,14,2018-05-08T21:29:45.582757
Science and Technology,,,,https://www.facebook.com/topic/James-Paxton/103764252995992?source=whfrt&position=4001&trqid=6553402731505371124&impressionguid=0uhpctDCPLWbnrtp0,1,14,2018-05-08T21:29:49.018914
Science and Technology,,,,https://www.facebook.com/topic/Ohio-State-Buckeyes-Football/105544726146813?source=whfrt&position=4002&trqid=6553402731505371124&impressionguid=0uhpctDCPLWbnrtp0,2,14,2018-05-08T21:29:49.018914
Science and Technology,,,,https://www.facebook.com/topic/Matt-Harvey/169890506388904?source=whfrt&position=4003&trqid=6553402731505371124&impressionguid=0uhpctDCPLWbnrtp0,3,14,2018-05-08T21:29:49.018914
Science and Technology,,,,https://www.facebook.com/topic/Dana-White/107711482584963?source=whfrt&position=4004&trqid=6553402731505371124&impressionguid=0uhpctDCPLWbnrtp0,4,14,2018-05-08T21:29:49.018914
Science and Technology,,,,https://www.facebook.com/topic/New-York-Yankees-vs-Boston-Red-Sox/113224035357723?source=whfrt&position=4005&trqid=6553402731505371124&impressionguid=0uhpctDCPLWbnrtp0,5,14,2018-05-08T21:29:49.018914
Science and Technology,,,,https://www.facebook.com/topic/Roberto-Osuna/112394542107177?source=whfrt&position=4006&trqid=6553402731505371124&impressionguid=0uhpctDCPLWbnrtp0,6,14,2018-05-08T21:29:49.018914
Science and Technology,,,,https://www.facebook.com/topic/Mark-Ingram-Jr/220383794673142?source=whfrt&position=4007&trqid=6553402731505371124&impressionguid=0uhpctDCPLWbnrtp0,7,14,2018-05-08T21:29:49.018914
Science and Technology,,,,https://www.facebook.com/topic/Kurt-Warner/104116819624590?source=whfrt&position=4008&trqid=6553402731505371124&impressionguid=0uhpctDCPLWbnrtp0,8,14,2018-05-08T21:29:49.018914
Science and Technology,,,,https://www.facebook.com/topic/ESPN/106094522755603?source=whfrt&position=4009&trqid=6553402731505371124&impressionguid=0uhpctDCPLWbnrtp0,9,14,2018-05-08T21:29:49.018914
Science and Technology,,,,https://www.facebook.com/topic/Johnny-Manziel/109430072417331?source=whfrt&position=4010&trqid=6553402731505371124&impressionguid=0uhpctDCPLWbnrtp0,10,14,2018-05-08T21:29:49.018914
Sports,,,,https://www.facebook.com/topic/Bill-Ted/106012472763750?source=whfrt&position=5001&trqid=6553402731367231291&impressionguid=0ztVI1HkxVQEZNEyR,1,14,2018-05-08T21:29:52.451799
Sports,,,,https://www.facebook.com/topic/Clayne-Crawford/103077369731888?source=whfrt&position=5002&trqid=6553402731367231291&impressionguid=0ztVI1HkxVQEZNEyR,2,14,2018-05-08T21:29:52.451799
Sports,,,,https://www.facebook.com/topic/Cate-Blanchett/1415797305301487?source=whfrt&position=5003&trqid=6553402731367231291&impressionguid=0ztVI1HkxVQEZNEyR,3,14,2018-05-08T21:29:52.451799
Sports,,,,https://www.facebook.com/topic/Fortnite/353688017990996?source=whfrt&position=5004&trqid=6553402731367231291&impressionguid=0ztVI1HkxVQEZNEyR,4,14,2018-05-08T21:29:52.451799
Sports,,,,https://www.facebook.com/topic/Donald-Glover/1829392170627205?source=whfrt&position=5005&trqid=6553402731367231291&impressionguid=0ztVI1HkxVQEZNEyR,5,14,2018-05-08T21:29:52.451799
Sports,,,,https://www.facebook.com/topic/MoviePass/105639186137162?source=whfrt&position=5006&trqid=6553402731367231291&impressionguid=0ztVI1HkxVQEZNEyR,6,14,2018-05-08T21:29:52.451799
Sports,,,,https://www.facebook.com/topic/ESPN/106094522755603?source=whfrt&position=5007&trqid=6553402731367231291&impressionguid=0ztVI1HkxVQEZNEyR,7,14,2018-05-08T21:29:52.451799
Sports,,,,https://www.facebook.com/topic/Mamma-Mia-Here-We-Go-Again/112473052098577?source=whfrt&position=5008&trqid=6553402731367231291&impressionguid=0ztVI1HkxVQEZNEyR,8,14,2018-05-08T21:29:52.451799
Sports,,,,https://www.facebook.com/topic/13-Reasons-Why/112329598792564?source=whfrt&position=5009&trqid=6553402731367231291&impressionguid=0ztVI1HkxVQEZNEyR,9,14,2018-05-08T21:29:52.451799
Sports,,,,https://www.facebook.com/topic/Prince/113037262044476?source=whfrt&position=5010&trqid=6553402731367231291&impressionguid=0ztVI1HkxVQEZNEyR,10,14,2018-05-08T21:29:52.451799
Entertainment,,,,https://www.facebook.com/topic/Android-P/112145925469595?source=whfrt&position=3001&trqid=6553402731597114835&impressionguid=0qfSpp603CUPvgO4s,1,14,2018-05-08T21:29:55.880952
Entertainment,,,,https://www.facebook.com/topic/Uber/176794885724034?source=whfrt&position=3002&trqid=6553402731597114835&impressionguid=0qfSpp603CUPvgO4s,2,14,2018-05-08T21:29:55.880952
Entertainment,,,,https://www.facebook.com/topic/Google-IO/412198698862630?source=whfrt&position=3003&trqid=6553402731597114835&impressionguid=0qfSpp603CUPvgO4s,3,14,2018-05-08T21:29:55.880952
Entertainment,,,,https://www.facebook.com/topic/Facebook/254174568100078?source=whfrt&position=3004&trqid=6553402731597114835&impressionguid=0qfSpp603CUPvgO4s,4,14,2018-05-08T21:29:55.880952
Entertainment,,,,https://www.facebook.com/topic/Google-Lens/136016036574138?source=whfrt&position=3005&trqid=6553402731597114835&impressionguid=0qfSpp603CUPvgO4s,5,14,2018-05-08T21:29:55.880952
Entertainment,,,,https://www.facebook.com/topic/Microsoft/410090409075523?source=whfrt&position=3006&trqid=6553402731597114835&impressionguid=0qfSpp603CUPvgO4s,6,14,2018-05-08T21:29:55.880952
Entertainment,,,,https://www.facebook.com/topic/Cyberwarfare-by-Russia/111818422168340?source=whfrt&position=3007&trqid=6553402731597114835&impressionguid=0qfSpp603CUPvgO4s,7,14,2018-05-08T21:29:55.880952
Entertainment,,,,https://www.facebook.com/topic/Ireland/1454186178172239?source=whfrt&position=3008&trqid=6553402731597114835&impressionguid=0qfSpp603CUPvgO4s,8,14,2018-05-08T21:29:55.880952
Entertainment,,,,https://www.facebook.com/topic/MoviePass/105639186137162?source=whfrt&position=3009&trqid=6553402731597114835&impressionguid=0qfSpp603CUPvgO4s,9,14,2018-05-08T21:29:55.880952
Entertainment,,,,https://www.facebook.com/topic/Gboard/1634821950167456?source=whfrt&position=3010&trqid=6553402731597114835&impressionguid=0qfSpp603CUPvgO4s,10,14,2018-05-08T21:29:55.880952
Top Trends,Ohio Secretary of State,Ohio Voters Pass Gerrymandering Reform Measure,huffingtonpost.com,https://www.facebook.com/topic/Ohio-Secretary-of-State/109409769084807?source=whfrt&position=1&trqid=6553405295689597569&impressionguid=0wX46kdtD7YT5aE9a,1,15,2018-05-08T21:39:42.198926
Top Trends,James Paxton,James Paxton throws sixth no-hitter in Mariners history in win…,cbssports.com,https://www.facebook.com/topic/James-Paxton/103764252995992?source=whfrt&position=2&trqid=6553405295689597569&impressionguid=0wX46kdtD7YT5aE9a,2,15,2018-05-08T21:39:42.198926
Top Trends,Michael Cohen,Firm Tied to Russian Oligarch Made Payments to Michael Cohen,msn.com,https://www.facebook.com/topic/Michael-Cohen/109747645711336?source=whfrt&position=3&trqid=6553405295689597569&impressionguid=0wX46kdtD7YT5aE9a,3,15,2018-05-08T21:39:42.198926
Top Trends,Eric Schneiderman,Attorney General Eric Schneiderman resigns,msn.com,https://www.facebook.com/topic/Eric-Schneiderman/106474146055885?source=whrt&position=4&trqid=6553405308548747900&impressionguid=0wX46kdtD7YT5aE9a,4,15,2018-05-08T21:39:42.198926
Top Trends,Greg Pence,Pence’s brother wins House GOP primary in Indiana,thehill.com,https://www.facebook.com/topic/Greg-Pence/113945188616109?source=whrt&position=5&trqid=6553405308548747900&impressionguid=0wX46kdtD7YT5aE9a,5,15,2018-05-08T21:39:42.198926
Top Trends,Bill & Ted,Keanu Reeves and Alex Winter Reteaming for 'Bill & Ted 3',hollywoodreporter.com,https://www.facebook.com/topic/Bill-Ted/106012472763750?source=whrt&position=6&trqid=6553405308548747900&impressionguid=0wX46kdtD7YT5aE9a,6,15,2018-05-08T21:39:42.198926
Top Trends,"Damascus, Syria",Israel Launches Air Strike On Iran Base Near Damascus,zerohedge.com,https://www.facebook.com/topic/Damascus-Syria/104167112952079?source=whrt&position=7&trqid=6553405308548747900&impressionguid=0wX46kdtD7YT5aE9a,7,15,2018-05-08T21:39:42.198926
Top Trends,Android P,Android blatantly copies the iPhone X navigation gestures,social.techcrunch.com,https://www.facebook.com/topic/Android-P/112145925469595?source=whrt&position=8&trqid=6553405308548747900&impressionguid=0wX46kdtD7YT5aE9a,8,15,2018-05-08T21:39:42.198926
Top Trends,Donald Trump,Trump wants to cut Children Health Insurance Spending,msn.com,https://www.facebook.com/topic/Donald-Trump/108176935877308?source=whrt&position=9&trqid=6553405308548747900&impressionguid=0wX46kdtD7YT5aE9a,9,15,2018-05-08T21:39:42.198926
Top Trends,"Orangeburg County, South Carolina","Mom, 2 children die after striking alligator on South Carolina interstate,…",msn.com,https://www.facebook.com/topic/Orangeburg-County-South-Carolina/113173275360051?source=whrt&position=10&trqid=6553405308548747900&impressionguid=0wX46kdtD7YT5aE9a,10,15,2018-05-08T21:39:42.198926
Politics,Ohio Secretary of State,Ohio Voters Pass Gerrymandering Reform Measure,huffingtonpost.com,https://www.facebook.com/topic/Ohio-Secretary-of-State/109409769084807?source=whfrt&position=1001&trqid=6553405304126201439&impressionguid=0rSphppTlrCUkXoFr,1,15,2018-05-08T21:39:45.669512
Politics,Michael Cohen,Firm Tied to Russian Oligarch Made Payments to Michael Cohen,msn.com,https://www.facebook.com/topic/Michael-Cohen/109747645711336?source=whfrt&position=1002&trqid=6553405304126201439&impressionguid=0rSphppTlrCUkXoFr,2,15,2018-05-08T21:39:45.669512
Politics,Eric Schneiderman,Attorney General Eric Schneiderman resigns,msn.com,https://www.facebook.com/topic/Eric-Schneiderman/106474146055885?source=whfrt&position=1003&trqid=6553405304126201439&impressionguid=0rSphppTlrCUkXoFr,3,15,2018-05-08T21:39:45.669512
Politics,Greg Pence,Pence’s brother wins House GOP primary in Indiana,thehill.com,https://www.facebook.com/topic/Greg-Pence/113945188616109?source=whfrt&position=1004&trqid=6553405304126201439&impressionguid=0rSphppTlrCUkXoFr,4,15,2018-05-08T21:39:45.669512
